gene,logfoldchange,adj_p_value,cluster_7_percent,other_percent
Derl1,0.028548920527100563,0.6440448960238027,0.3188213871875517,0.29805552868337043
Kdm1a,0.18764938414096832,0.6449507129639229,0.053136897864591956,0.04307073834015887
Twsg1,0.33337315917015076,0.6457499796061636,0.04005959278265188,0.030279578214182066
Cyb5r1,0.07679490745067596,0.647477752256203,0.08227114716106605,0.07151225909086023
Slc25a15,0.7422549724578857,0.647477752256203,0.02002979639132594,0.010329667967280427
Dctn4,0.02373633161187172,0.6475414884656463,0.16934282403575568,0.15574043618930916
Dedd2,0.02596384659409523,0.6475447995829379,0.13474590299619268,0.12188148291466469
Fem1c,0.0945909321308136,0.6476981830360659,0.08773381890415494,0.07700493373319145
Pramef8,0.15533173084259033,0.6478317902979743,0.06406224135076974,0.05388410563993422
Aig1,0.1784852147102356,0.6486440753806708,0.057109750041383876,0.04703707286661722
Bloc1s6,0.029806077480316162,0.6486440753806708,0.14484356894553882,0.13196392677866994
Gm12764,0.6435296535491943,0.6486440753806708,0.025326932627048503,0.015682607246890887
Ppp2r5e,0.030792178586125374,0.6486440753806708,0.15245820228439,0.1394343942472026
Map3k7,0.24128320813179016,0.6492081844886504,0.04552226452574077,0.035589521997570754
Xrcc1,0.06787699460983276,0.6501461760278894,0.09286541963251117,0.08184192705814065
Nrbf2,0.02258135937154293,0.6501461760278894,0.15659658996854825,0.14319650016660754
Nkrf,1.2476266622543335,0.6514798656146594,0.015394802185068697,0.005782894241828169
Simc1,0.35602328181266785,0.6520449409347122,0.039562986260552886,0.02990336762224157
Gsk3a,0.14691054821014404,0.6520449409347122,0.06075153120344314,0.05062719680113508
Trmt5,0.3310599625110626,0.6520848903310279,0.038238702201622246,0.028452269624756808
Pex19,0.05361028015613556,0.6526489210719022,0.10610826022181757,0.09477282254683822
Mettl23,0.030055208131670952,0.6526489210719022,0.3236219169011753,0.3036449431922006
Map2k5,0.11223994195461273,0.6530777190902711,0.07697401092534349,0.0665677770253566
Alg5,0.037344567477703094,0.6541033356224956,0.1842410196987254,0.17063837563015274
Tradd,0.03129711002111435,0.6547493784598974,0.17132925012415162,0.15802994636311846
Trav9-2,0.30295053124427795,0.6548885816342551,0.04552226452574077,0.035868992723012263
Hyal2,0.5222294926643372,0.6563385021500245,0.026485681178612813,0.016843485644878697
Ercc3,0.15306292474269867,0.6564014211445,0.06240688627710644,0.052304021153784144
Frmd4b,0.9043259620666504,0.657902587181852,0.019698725376593278,0.010146937108337901
Cldnd1,0.06182672455906868,0.6580550529263687,0.11074325442807482,0.09949157825717755
Mief1,0.16586138308048248,0.6590527557977021,0.0561165369971859,0.04609117194973827
Max,0.02936618961393833,0.6590527557977021,0.3765932792584009,0.35315425709156967
Rexo4,0.05155593529343605,0.659598302355021,0.14351928488660817,0.13167370717917298
Hdac10,0.2331298291683197,0.6596189461114303,0.05197814931302765,0.042210828415723455
Kpna4,0.018123440444469452,0.6596652981300207,0.25012415163052476,0.233143078262552
Mcph1,0.17192229628562927,0.6604512219793518,0.05264029134249296,0.04264078337794116
Dynll2,0.03665601834654808,0.6609272470091929,0.10975004138387684,0.09808347575591457
Snx16,0.3166953921318054,0.6612086911700935,0.038073166694255915,0.02838777638042415
Ash2l,0.04374174773693085,0.6616259094121059,0.12646912762787618,0.11477647716401707
Cpsf3,0.023782305419445038,0.6629164059970861,0.2443304088727032,0.22815560070082658
Vps52,0.012950358912348747,0.6636324317302713,0.18589637477238868,0.1707566132447626
Rhbdd2,0.08919437229633331,0.6651971448275306,0.084754179771561,0.07416723098255458
Prrc1,0.19040195643901825,0.6651971448275306,0.05760635656348287,0.04777874517644277
Tmf1,0.15362513065338135,0.6654969805524423,0.06902830657175964,0.05905431406060215
Actr10,0.023599082604050636,0.6659137586131354,0.3936434365171329,0.3663108789354315
Gm49336,0.3428035080432892,0.6663551013115575,0.0390663797384539,0.029494910408134747
Rnf19b,0.8203727006912231,0.6664588642427769,0.02085747392815759,0.01138305762471381
Dnajc30,0.04883681237697601,0.6684167792732506,0.1259725211057772,0.11432502445368847
Nf1,0.8178848624229431,0.6707480812915336,0.02019533189869227,0.01073812518138725
Rad51,2.0767576694488525,0.6711884943335055,0.011918556530375766,0.0024937387808627045
Gm13546,0.11887405812740326,0.6722763579268476,0.07747061744744248,0.06739544032762568
Synj2bp,0.047172319144010544,0.6748043304548167,0.13921536169508358,0.12751389291971665
Terf1,0.027414018288254738,0.6750764859306231,0.18208905810296308,0.16872507604828393
Rcc1l,0.5600498914718628,0.6756578277615292,0.02549246813441483,0.016037320090720498
Kit,2.3874199390411377,0.6770870630917188,0.011421950008276775,0.002053034944589554
Lrp6,0.1546774059534073,0.6784478926518809,0.062241350769740106,0.052465254264615784
Zfp472,0.1615387201309204,0.680548551847619,0.058102963085581855,0.04825169563488225
Eme2,0.28251582384109497,0.6846138570888228,0.035424598576394635,0.02584029322928423
Map4,0.02247515879571438,0.6846190612449027,0.22827346465816917,0.21313942364537314
Rab1a,0.029888780787587166,0.6846764020797341,0.16851514649892402,0.15574043618930916
Npat,0.15838006138801575,0.6848960798372998,0.05644760801191856,0.04667161114873217
Pura,0.024158567190170288,0.686474485082666,0.19847707333222978,0.18463340965033911
Coq2,0.1762576401233673,0.6865386827274979,0.0456878000331071,0.035965732589511246
Slx4,0.3024664521217346,0.6866943300550088,0.038073166694255915,0.028581256113422118
Ccdc90b,0.14305517077445984,0.6868459442384452,0.06406224135076974,0.054249567357819266
Med12,0.05773135647177696,0.6869016618937659,0.1261380566131435,0.11510969225973579
Vps9d1,0.2561039924621582,0.6891342583574579,0.048832974673067374,0.0393516279169757
Pdlim7,0.5900529623031616,0.6891342583574579,0.02416818407548419,0.014833446196510915
Ankrd13c,0.16780367493629456,0.690022393116198,0.0698559841085913,0.06019369471047908
Fam20b,0.44962379336357117,0.690489558886029,0.029299784803840424,0.019939161372846195
Mbd1,0.03992887958884239,0.6908708235725277,0.11951663631849031,0.1081121752496426
Alkbh3,0.06127791106700897,0.6922320695608338,0.11289521602383712,0.10208205690453925
Ythdc2,0.20398849248886108,0.693036979689079,0.056944214534017545,0.047370287962335944
Sec24c,0.015431557781994343,0.6935693712575539,0.20609170667108095,0.19163092666043233
2610318N02Rik,2.312041997909546,0.6938710497397198,0.011256414500910446,0.002020788322423226
Ireb2,0.09350619465112686,0.6945144039636361,0.09087899354411522,0.08079928627476272
Rrp36,0.03653533756732941,0.6945144039636361,0.12580698559841086,0.11409929809852418
Ap1s1,-0.0011324044317007065,0.695263638946951,0.17149478563151796,0.1567508303505208
Tmem161b,0.09627605974674225,0.6959792437551894,0.07962257904320477,0.06955596401276966
Zfp827,0.8409219980239868,0.6966649941226695,0.019036583347127958,0.009802973138563735
Hinfp,0.3212914764881134,0.6982547566056867,0.03840423770898858,0.02906495544591704
Ccr8,2.265291929244995,0.6993092652570848,0.011421950008276775,0.00223576580353208
Micu1,0.07056421041488647,0.7000143008223203,0.10362522761132263,0.09309599819418916
Pom121,0.2588820457458496,0.7003444803227798,0.046349942062572425,0.03696537787666742
Shkbp1,0.05242040380835533,0.7011588680156364,0.11388842906803509,0.10285597583653112
Myo19,0.9204272627830505,0.7018562701646595,0.01804337030292998,0.008846323347629336
Amfr,0.1286965012550354,0.7028392991707807,0.05893064062241351,0.049176098803650314
As3mt,0.1415376514196396,0.7039510005242826,0.06555206091706671,0.05588339621424656
Plxdc2,2.2872166633605957,0.7039844410999869,0.011256414500910446,0.0021067793148667677
Mrps31,0.05799825116991997,0.7043809926553813,0.101804337030293,0.09110745649393226
Tax1bp3,0.1885826140642166,0.7045195292060591,0.05247475583512663,0.043027742843937095
Fbxo33,0.22406968474388123,0.7045195292060591,0.051481542790928654,0.042092590801113584
Zfp800,0.01706840470433235,0.7047508821256416,0.15560337692435028,0.14294927606333235
Timm21,0.03677859902381897,0.7057965821294169,0.11256414500910446,0.10125439360227016
Il1rap,0.42175865173339844,0.7062691709083285,0.03227942393643436,0.023056334848924574
Grpel2,0.10769973695278168,0.7062939463412211,0.05876510511504718,0.04888587920415337
Gins4,0.014627001248300076,0.7067311783898862,0.10958450587651052,0.09794374039319381
Mb21d1,0.5745689868927002,0.7067311783898862,0.023174971031286212,0.0139735362720755
Tusc2,0.1747395247220993,0.7067311783898862,0.04966065220989902,0.040071802478690355
Usp40,0.22795255482196808,0.7067311783898862,0.04684654858467141,0.037470574957273226
Slc30a6,0.08647888898849487,0.7075342737352299,0.07631186889587817,0.06621306418152699
Dscc1,0.9823354482650757,0.7079753401713058,0.015891408707167688,0.006750292906818011
Gipc1,0.026687072589993477,0.7079753401713058,0.12282734646581692,0.11130459084410908
Eya3,0.06730490177869797,0.7084184265250584,0.09402416818407548,0.08366923564756591
Anapc1,0.03554689884185791,0.7086569007437257,0.11570931964906472,0.10459729343351284
Aldh7a1,0.26649895310401917,0.7094725478254115,0.046349942062572425,0.03708361549127729
Neurl3,0.10511239618062973,0.7107829638462408,0.07829829498427412,0.06845957885911451
Erlin1,0.6861719489097595,0.7122551575675833,0.022512829001820892,0.013403845947137038
Pgap3,0.40400660037994385,0.7134528803541155,0.03227942393643436,0.023099330345146347
L3mbtl2,0.08771875500679016,0.7136866666486547,0.07747061744744248,0.06737394257951479
Frrs1,0.2010188102722168,0.7136866666486547,0.04436351597417646,0.034987585050465966
Vav2,1.3788684606552124,0.7136866666486547,0.013739447111405397,0.004665011340062129
Zscan29,0.10696139931678772,0.7137425902699691,0.08359543121999669,0.0737480248943923
D030056L22Rik,0.1354619860649109,0.7145079233327486,0.05644760801191856,0.04682209538550837
Tti1,0.18742361664772034,0.7145995319707846,0.045025658003641784,0.0356002708716262
Tmc6,0.036022402346134186,0.7174883152581417,0.21552723059096177,0.20206808336826718
Rpusd2,0.4755421280860901,0.7189620541490362,0.026816752193345474,0.017703395569314113
BC052040,0.15605399012565613,0.7207064787294845,0.04519119351100811,0.03571850848623607
Gmppa,0.07886047661304474,0.7209461710000896,0.08889256745571925,0.07882149344856126
Tssc4,0.028106138110160828,0.7214229729871418,0.13011090878993545,0.11844184321692303
Msl2,0.08201169222593307,0.7229973411083762,0.11140539645754015,0.10137263121688003
Cnot9,0.057779714465141296,0.7230776702990777,0.0859129283231253,0.07557533348381756
Mex3a,1.812831163406372,0.7232479658247584,0.012084092037742095,0.0030956757279674953
Mfn1,0.3044368624687195,0.7233459263308604,0.03840423770898858,0.029258435178915007
Piezo1,0.2967396080493927,0.7236028875464223,0.03790763118688959,0.02874248922425376
Mef2d,0.0698046013712883,0.7237839585272884,0.09319649064724383,0.08313179194479378
Rabl3,0.23966923356056213,0.7237839585272884,0.0473431551067704,0.03815850289682156
Isoc1,0.36888566613197327,0.7237839585272884,0.030624068862771064,0.021497748110885385
Cdc73,0.1631634682416916,0.7237839585272884,0.06058599569607681,0.0511861382520181
Lsm11,0.1973421722650528,0.7255302404924874,0.05115047177619599,0.04187761332000473
Kif20b,0.3747665584087372,0.7255648559963429,0.031286210892236384,0.022207173798544602
Ssbp4,0.026118993759155273,0.7257142329291845,0.11455057109750041,0.10316769318413896
Slx4ip,0.21470008790493011,0.7265616913799722,0.05098493626882966,0.04174862683133942
Papd5,0.16851858794689178,0.7285063288975515,0.05793742757821553,0.04862790622682274
Cd44,0.06731308996677399,0.7285063288975515,0.10776361529548088,0.09720206808336827
4933404O12Rik,0.7816510200500488,0.729014136213319,0.01820890581029631,0.00922253393956983
Zfp91,0.04564948007464409,0.7295542798744039,0.12100645588478728,0.11030494555695292
Tubgcp2,0.08645620942115784,0.7296248919978281,0.0781327594769078,0.06827684800017199
Top3a,0.21934294700622559,0.7300763940631798,0.044860122496275454,0.03563251749379252
Zfp266,0.03489820286631584,0.7302462293563771,0.12895216023837114,0.11761417991465394
Naxd,0.02287192828953266,0.7302462293563771,0.14434696242343983,0.1324583749852203
Zfp410,0.1508408486843109,0.7302462293563771,0.058268498592948186,0.048875130330097924
Creld1,0.6504625082015991,0.731356625689916,0.023837113060751532,0.014908688314899015
Ints10,0.0595904178917408,0.732151741326852,0.09154113557358054,0.08130448335536852
Maz,0.003923631738871336,0.7327884811939773,0.16487336533686475,0.1516236174260746
Gm11767,0.9403226375579834,0.7330469168597086,0.0187055123323953,0.009813722012619179
Med22,0.32019397616386414,0.7341540225041677,0.04138387684158252,0.03240785527715972
Cenpj,0.16103781759738922,0.7357000699290487,0.051812613805661316,0.04252254576333129
Pptc7,0.10496071726083755,0.7377609657428822,0.07200794570435358,0.062493953758343816
Suv39h2,1.2159364223480225,0.7378825064848142,0.014236053633504386,0.005352939279610461
Slc25a46,0.06754105538129807,0.7381661508885484,0.11289521602383712,0.10263024948136683
Eea1,0.5518161654472351,0.7399138053225836,0.025326932627048503,0.016424279556716433
Slamf7,1.7179687023162842,0.7404061076972895,0.012249627545108426,0.0034073930755753336
Nubpl,0.19836892187595367,0.7404523085190319,0.04701208409203774,0.037825287801102836
Ide,0.19969624280929565,0.7424257364542596,0.044860122496275454,0.03571850848623607
Tlcd1,1.2255208492279053,0.7435068068395599,0.014236053633504386,0.005406683649887674
Mlxip,0.17627717554569244,0.7447610100202352,0.052971362357225625,0.04379091290187353
Zfyve27,0.07752317190170288,0.7459270661284461,0.09203774209567953,0.08226113314630293
Elp4,0.1578286588191986,0.7459270661284461,0.052805826849859294,0.04359743316887556
Arxes2,0.8072023391723633,0.7459270661284461,0.019036583347127958,0.010222179226726
Otulin,0.20657286047935486,0.7479639022676137,0.04204601887104784,0.03296679672804274
Zfp445,0.024495603516697884,0.7494605850488956,0.16752193345472605,0.15522449023464793
Fancc,0.5273882150650024,0.7504425599694765,0.028141036252276114,0.019369471047907733
Sh2b1,0.1265239119529724,0.75053033400668,0.06257242178447277,0.0532499220706631
Zhx1,0.04603022336959839,0.751241860555939,0.1133918225459361,0.10278073371814303
Ube3c,0.12917636334896088,0.751764002050633,0.06522098990233405,0.05590489396235744
Gm35363,0.20046940445899963,0.751764002050633,0.04668101307730508,0.03765330581621575
Agps,0.14121083915233612,0.751764002050633,0.05330243337195829,0.044059634753259594
Zc3h8,0.35373014211654663,0.7519875781117188,0.029465320311206755,0.02057334494211731
Rcor1,0.15565422177314758,0.7519875781117188,0.0610826022181758,0.05186331731751099
Podnl1,0.3681762218475342,0.7520077409854409,0.03873530872372124,0.02994636311846334
Ccdc167,0.20073530077934265,0.7521397246620746,0.0440324449594438,0.03494458955424419
Zmym4,0.18624158203601837,0.7524616363666788,0.045025658003641784,0.03595498371545581
Sfmbt2,0.2361818104982376,0.7526341817977635,0.04585333554047343,0.036879386884223875
Endov,0.13095609843730927,0.7537238518816772,0.07068366164542295,0.06134382423441145
Pole,1.0608657598495483,0.75380108192077,0.014236053633504386,0.005481925768275773
Dcaf4,0.13273769617080688,0.75380108192077,0.05495778844562159,0.045671965861576
Gm2000,0.11348532885313034,0.7540220231637348,0.06704188048336368,0.05761396493717283
Elk1,0.27115678787231445,0.7565803752035712,0.036914418142691606,0.028000816914428215
Brd8,0.034062545746564865,0.7568419269442072,0.16652872041052805,0.1547622886502639
Dmxl1,0.048186294734478,0.7571666942514564,0.08127793411686807,0.07129728160975138
Pgrmc2,0.09686347097158432,0.7577583719411071,0.07035259063069028,0.06086012490191652
Ada,0.12107227742671967,0.7578090740611511,0.05893064062241351,0.04963830038803435
Wee1,2.1708672046661377,0.7584653942207507,0.010594272471445124,0.0019025507078133566
Ubiad1,0.1664818376302719,0.7590912859068206,0.05214368482039398,0.04304924059204798
Tnfrsf12a,0.6460158824920654,0.7591791183902773,0.02185068697235557,0.013124375221695527
Csnk2a2,0.14733180403709412,0.7607134232308878,0.04982618771726535,0.04069523717390603
Gfpt1,0.09801410883665085,0.7621771764154345,0.06919384207912598,0.059785237496372254
Mrpl28,0.01010079588741064,0.76221061139988,0.2130441979804668,0.19771478937581288
Osgin2,0.2777509391307831,0.7639820013224654,0.0374110246647906,0.028570507239366678
Atat1,0.9151268601417542,0.764381202706724,0.016884621751365667,0.008222888652413659
Gm16229,2.5547587871551514,0.764381202706724,0.010263201456712464,0.0016230799823718466
Cldn10,1.4629141092300415,0.7658553272873637,0.013739447111405397,0.005116464050390721
Ambra1,0.050012167543172836,0.7658553272873637,0.11570931964906472,0.10532821686928294
Spata7,1.1271711587905884,0.7672133308667961,0.01605694421453402,0.007448969720421786
Dhx16,0.011691905558109283,0.7672856056294028,0.13027644429730176,0.11863532294992099
Wdr83,0.06305825710296631,0.7683916649824819,0.09667273630193676,0.08679715799769974
Gm32856,0.338166207075119,0.772083244332434,0.03592120509849363,0.02722689798243634
Rps15,0.010927691124379635,0.772233234125881,0.9667273630193677,0.9652918856749756
Ptger2,1.2031567096710205,0.7725471436537519,0.014401589140870717,0.0058151408639944965
Tnfsf14,2.2430481910705566,0.7726039866845213,0.010925343486177784,0.00235400341814195
Ccdc22,0.012266631238162518,0.775269942563029,0.135904651547757,0.12441821719174917
Trim44,0.295790433883667,0.7756719417998112,0.036583347127958944,0.0278718304257629
Ufsp2,0.039992693811655045,0.7758377097320015,0.1072670087733819,0.09698709060225941
Tyw5,0.19756676256656647,0.7778907693487194,0.04386690945207747,0.035030580546687735
Llgl1,0.1253298819065094,0.7779113965979217,0.05644760801191856,0.047370287962335944
Trim32,0.2532252073287964,0.7795262128528574,0.04105280582684986,0.03232186428471617
Gm20604,0.30595195293426514,0.7804635699451561,0.03327263698063235,0.02459342383885288
Nsg2,0.0547640435397625,0.7807889753417753,0.12084092037742096,0.1109821246224458
Tsc22d1,0.9014822244644165,0.7812373668562692,0.01738122827346466,0.008857072221684779
Snx6,0.009059746749699116,0.7818818711605412,0.26551895381559343,0.24704137241623939
Tpp1,0.01652786321938038,0.7831968668940116,0.17480549577884455,0.1624692313480163
Hmbox1,0.09620849788188934,0.7831968668940116,0.08111239860950174,0.07197446067524427
Dync1li1,0.012180333025753498,0.7844502774455746,0.16139711968217182,0.1490761342749347
Fam120c,0.17626890540122986,0.7844502774455746,0.04800529713623572,0.039158148183977726
Prkab2,0.8640202283859253,0.7844525828216886,0.017712299288197317,0.009211785065514387
Mtbp,0.40251803398132324,0.7845245859201079,0.028306571759642442,0.0197134350176819
Gm9844,0.009649915620684624,0.7859711797636509,0.15808640953484523,0.14635666913890769
Rab14,0.023659493774175644,0.7877396641853219,0.40854163218010264,0.3836058172906388
Akap1,1.0732929706573486,0.7891563874474101,0.015394802185068697,0.0069330237657605365
Abcd3,0.24212098121643066,0.7893692309464301,0.04204601887104784,0.03339675169026045
Pak4,0.4743745028972626,0.7898141636144963,0.02499586161231584,0.016467275052938206
Atp9a,0.42416462302207947,0.7898141636144963,0.031617281906969046,0.023110079219201787
Svil,0.0031072397250682116,0.7902000144931277,0.1815924515808641,0.16840260982662067
Fubp3,0.16561253368854523,0.7904722363284654,0.050322794239364345,0.04149065385400879
Crtap,0.1990768313407898,0.7906263476033583,0.04270816090051316,0.03395569314114347
Stk39,0.16865506768226624,0.7911250535239311,0.04452905148154279,0.03572925736029151
Tbc1d20,0.04873088002204895,0.7911250535239311,0.09948683992716438,0.08954886975589307
Wrap53,0.16124974191188812,0.7925102034447564,0.05214368482039398,0.04332871131748949
Lnpk,0.06521144509315491,0.7935193277022243,0.0809468631021354,0.07139402147625036
Echdc1,0.11199276149272919,0.7935452939676066,0.06058599569607681,0.05159459546612492
Men1,0.09760191291570663,0.7935624168377747,0.07581526237377918,0.06670751238807734
Mcrs1,0.006095254328101873,0.7937661624353026,0.2175136566793577,0.20267002031537196
Fancg,0.21274906396865845,0.7938057488489163,0.03840423770898858,0.029742134511409928
Sdhaf3,0.15929630398750305,0.7952514221068155,0.047839761628869396,0.039039910569367856
Wrnip1,0.0026259056758135557,0.7967622927503651,0.14467803343817248,0.13246912385927573
Agtpbp1,0.15780018270015717,0.7978631446800135,0.06025492468134415,0.051508604473681385
Phtf2,0.21102271974086761,0.7991137876566281,0.04353583843734481,0.03489084518396698
Setd6,0.3060157597064972,0.8007189413084118,0.03492799205429565,0.02643148130233358
Gatad2a,0.017099004238843918,0.8017003546169619,0.1430226783645092,0.13179194479378284
Phkg2,0.0013944056117907166,0.8030607705718676,0.1701705015725873,0.1570625476981286
Ddx52,0.013923264108598232,0.8030607705718676,0.19781493130276445,0.1845259209097847
Noct,0.07723384350538254,0.8030607705718676,0.08376096672736302,0.07460793481882773
Rrm2,1.9032360315322876,0.8030607705718676,0.012580698559841086,0.004256554125955306
Aar2,0.0495603084564209,0.8030607705718676,0.10643933123655024,0.09661088001031892
Phax,0.016692882403731346,0.8030607705718676,0.2213209733487833,0.20693732331538273
N4bp3,0.543681800365448,0.8039828246712312,0.0236715775533852,0.015295647780894952
Tmem50b,0.09070780128240585,0.804109690654614,0.09766594934613475,0.08859221996495867
Nfatc2ip,0.08688466995954514,0.8047085177793831,0.07548419135904652,0.0664172927885804
Polk,0.2654714286327362,0.8061813147711754,0.03890084423108757,0.03041931357690282
Dennd6a,0.18487489223480225,0.8077229301704286,0.051812613805661316,0.04321047370287962
Kbtbd2,0.13441585004329681,0.8080049073299066,0.0643933123655024,0.05560392548880505
Fancm,0.30944371223449707,0.8081027692935168,0.03476245654692932,0.026323992561779155
Vezf1,0.013271898962557316,0.8084074943378174,0.21138884290680351,0.19795126460503262
Abhd17c,0.6347677111625671,0.8092190407072385,0.02069193842079126,0.012371954037814539
Mis12,0.11153174191713333,0.8092280502316402,0.06157920874027479,0.052680231745724636
Spc24,2.0501019954681396,0.8092280502316402,0.010759807978811455,0.0024829899068072618
Usp31,0.6494429111480713,0.8092280502316402,0.02135408045025658,0.013049133103307428
Zbtb33,0.31633880734443665,0.809624943100506,0.0390663797384539,0.030688035428288886
Fadd,0.0689835399389267,0.8102224121521922,0.08111239860950174,0.07179172981630175
Gtf3c5,0.2537279427051544,0.8104122653859118,0.039562986260552886,0.03109649264239571
Serhl,0.18801367282867432,0.8108751854314536,0.04585333554047343,0.03729859297238614
Pikfyve,0.1366972178220749,0.8113452449368611,0.06621420294653203,0.05748497844850752
Med25,0.030499467626214027,0.8113452449368611,0.10643933123655024,0.09629916266271107
Pcnx,0.3202364444732666,0.8113452449368611,0.03509352756166197,0.026721700901830535
Atad5,0.27705174684524536,0.8117112881260748,0.032941565965899686,0.024507432846409338
Slc12a4,0.6136138439178467,0.8117864873783412,0.02151961595762291,0.013231863962249955
Tti2,0.11779297143220901,0.8126677920943343,0.06141367323290846,0.05261573850139198
Rab1b,0.02466307207942009,0.8142749599215982,0.3883463002814104,0.3671600399858115
E2f5,0.7586286664009094,0.8142749599215982,0.01887104783976163,0.01061988756677738
Nsmf,0.9606886506080627,0.8144685957944466,0.015229266677702366,0.006976019261982307
Supt20,0.004248317331075668,0.8146107428142675,0.22711471610660486,0.21192480087710813
Akr1b3,0.03802015259861946,0.8162443616075173,0.5643105446118193,0.5396579708275558
Oser1,0.023143772035837173,0.8175998465306834,0.16702532693262706,0.15558995195253297
Copg2,0.03600165992975235,0.8187343995149449,0.11471610660486674,0.10471553104812271
Taf2,0.1061023622751236,0.8193177572797553,0.06753848700546267,0.05873184783893887
Polr3a,0.07776884734630585,0.8198471491757239,0.07498758483694752,0.06597658895230725
Tm9sf1,0.028631463646888733,0.8211720130598787,0.16255586823373613,0.15138714219685487
Hsdl2,0.06236879900097847,0.8212164066576735,0.12464823704684655,0.11510969225973579
Trmt2a,0.03844240680336952,0.821359167326333,0.10577718920708493,0.09587995657454881
Mical1,0.0020731014665216208,0.8216357155189742,0.14649892401920211,0.13490911826986124
Eefsec,0.010383552871644497,0.8216357155189742,0.25840092699884126,0.24205389485451398
Alg14,0.1276370882987976,0.8221745000171679,0.06124813772554213,0.052583491879225654
Alkbh8,0.09090667963027954,0.8221863652642469,0.06836616454229433,0.059462771274708975
Gm3739,2.1923766136169434,0.8221956313259978,0.010594272471445124,0.002439994410585491
Fibp,0.007347595412284136,0.8222223639706632,0.22496275451084258,0.2099577569249621
Qk,0.15381650626659393,0.8224817087799635,0.059427247144512495,0.050874420904410265
Gak,0.010446867905557156,0.8261828139374912,0.17033603707995365,0.15808369073339568
Frat2,0.48045092821121216,0.8261828139374912,0.02483032610494951,0.01663925703782529
Atcay,1.0512218475341797,0.8261828139374912,0.014732660155603377,0.00658905979598637
Socs7,0.5982121825218201,0.8265602029931675,0.024499255090216852,0.01637053518643922
Mcm3ap,0.04530554264783859,0.8267508025775081,0.08525078629366,0.07588705083142541
Aars2,0.40860065817832947,0.8300998758689099,0.028306571759642442,0.02012189223178872
Rnf187,-0.01966758258640766,0.8300998758689099,0.1815924515808641,0.16746745778379715
Gm26699,0.20142525434494019,0.8304433996413754,0.03972852176791922,0.03135446561972633
Rwdd2b,0.21262522041797638,0.8310394921624623,0.03790763118688959,0.02953790590435652
Prag1,0.22324226796627045,0.8324969618743647,0.05247475583512663,0.04428536110842389
Vps16,0.012598906643688679,0.8324969618743647,0.17033603707995365,0.15839540808100352
Pcif1,0.003120053093880415,0.8325251545716462,0.2719748386028803,0.2535981855900594
Ndufs4,0.033074334263801575,0.8337474202838575,0.49428902499586164,0.4622660776283684
3110001I22Rik,0.5111215710639954,0.8339524666611751,0.024499255090216852,0.016381284060494664
Tmem29,0.1805318295955658,0.8339591115631586,0.04353583843734481,0.035148818161297606
Crkl,0.09005890041589737,0.8339591115631586,0.07002151961595762,0.061247084367912465
Akap9,0.016249697655439377,0.8350145540212816,0.24582022843900017,0.23185321337589887
Plp2,0.04229218140244484,0.8354426379177581,0.17513656679357723,0.16424279556716434
Zfp655,0.053494326770305634,0.8359719932744399,0.084754179771561,0.07554308686165125
Zgrf1,0.9529748558998108,0.8360463771759652,0.014070518126138057,0.00598712284888158
Snrk,0.010098516941070557,0.8363498493563131,0.18258566462506207,0.17022991841604593
Ehbp1l1,0.08965666592121124,0.8372342003859021,0.07250455222645258,0.0637515720228306
Atg16l1,0.06357315927743912,0.8385598254190426,0.10064558847872869,0.0914944159599282
Med26,0.15532933175563812,0.8385598254190426,0.04817083264360205,0.039792331753248845
Timm29,0.09780345857143402,0.8385598254190426,0.05876510511504718,0.050089753098362944
Mllt1,0.5144259333610535,0.8413556167264531,0.02218175798708823,0.014102522760740812
Nup88,0.020474454388022423,0.8413849970236742,0.10975004138387684,0.09971730461234185
Ppm1a,0.12156421691179276,0.8423566386350332,0.06157920874027479,0.05308868895983146
Herpud2,0.1117304116487503,0.8429776570917014,0.05893064062241351,0.05036922382380446
Clasp2,0.05473043769598007,0.8445516070990788,0.07879490150637311,0.06972794599765675
Pan2,0.14058737456798553,0.8448557331335343,0.059427247144512495,0.05100340739307557
Golga4,0.00906447321176529,0.845097214380397,0.12348948849528224,0.11309965281136801
Det1,0.04500500485301018,0.845097214380397,0.08674060585995697,0.07739189319918738
Rab5a,0.011881445534527302,0.8453783145308886,0.18192352259559674,0.16963873034299656
Fbxo3,0.03254453465342522,0.8459048572267728,0.12266181095845059,0.11272344221942751
Akap10,0.0687343180179596,0.8466582486414569,0.0935275616619765,0.0845721410682231
Fam53c,0.20378944277763367,0.8482109141492088,0.04337030292997848,0.03517031590940849
Mbd6,0.1538444459438324,0.8493071595828613,0.06141367323290846,0.053120935581997784
Rbm15b,0.2342853993177414,0.8498990785958277,0.03509352756166197,0.026936678382939387
Exo5,0.07775116711854935,0.8505818464036324,0.06157920874027479,0.05293820472305526
Nagpa,0.03178926184773445,0.8505818464036324,0.08624399933785797,0.07687594724452614
Ttf2,0.3847382068634033,0.851158981081699,0.02483032610494951,0.016789741274601484
Dpp9,0.01638324372470379,0.8514617032991245,0.11852342327429234,0.10823041286425247
Gpn2,0.16750918328762054,0.8514617032991245,0.0440324449594438,0.035783001730568725
Irf5,2.080949544906616,0.8522307981290681,0.010428736964078795,0.00251523652897359
Arhgap31,0.3490409553050995,0.8524485298213058,0.02632014567124648,0.018273085894252576
