gene,logfoldchange,adj_p_value,T.4N_Nr4a1_percent,other_percent
Eipr1,-0.13783754,1.0,0.15394802185068698,0.1543430825621016
Bcl7b,-0.07782703,1.0,0.26386359874193016,0.25963905280921823
Chfr,-0.11158997,1.0,0.17463996027147824,0.17537862908860297
Oasl1,-1.1176237,1.0,0.004966065220989902,0.010071694989949804
Itpr1,-0.14946909,1.0,0.0885614964409866,0.09269828985413778
Fbxw10,-0.4246693,1.0,0.017050157258731997,0.022142680554211945
Col11a2,-0.541029,1.0,0.012084092037742095,0.017187449614652864
Gpr108,-0.14103009,1.0,0.13408376096672736,0.1358765169348511
Smim10l1,-0.1493987,1.0,0.1259725211057772,0.1281588253630432
1700022N22Rik,-0.73954123,1.0,0.010759807978811455,0.01585458923177797
Dstyk,-0.49792007,1.0,0.014070518126138057,0.01919748906302065
Nr1d2,-0.34364754,1.0,0.0236715775533852,0.02874248922425376
Ssr3,-0.07065871,1.0,0.27594769077967224,0.2720432534691991
Rrnad1,-0.18604755,1.0,0.08177454063896705,0.08578676383648813
Entpd6,-0.1320716,1.0,0.14335374937924183,0.14498081325981105
Rab33b,-0.21953696,1.0,0.06141367323290846,0.06586910021175282
Pros1,-0.61988145,1.0,0.010594272471445124,0.01575784936527899
Nod1,-0.3272374,1.0,0.03360370799536501,0.038545462362817494
Top3b,-0.14224428,1.0,0.1117364674722728,0.11500220351918136
Kctd2,-0.5410168,1.0,0.017546763780830987,0.02263712876076231
Angptl6,-0.48256803,1.0,0.0187055123323953,0.02379800715875012
Actr6,-0.17292126,1.0,0.10081112398609501,0.10430707383401588
Tlr6,-0.5126527,1.0,0.016222479721900347,0.02135801274816463
Pcyt2,-0.09767495,1.0,0.20824366826684323,0.20707705867810347
B4gat1,-0.33357313,1.0,0.0390663797384539,0.043876903894317074
Tprgl,-0.17282923,1.0,0.09187220658831319,0.09557898810099642
Mmaa,-0.46603954,1.0,0.01738122827346466,0.022540388894263325
Gm14326,-0.2986369,1.0,0.036914418142691606,0.041856115571893844
Stoml1,-0.39844605,1.0,0.025161397119682172,0.030247331592015737
Fmo5,-0.37591434,1.0,0.030458533355404733,0.03544978663485
Gm12279,-0.8721136,1.0,0.009104452905148155,0.014306751367794223
Bivm,-0.7397207,1.0,0.008276775368316504,0.013522083561746907
Fut8,-0.18784249,1.0,0.07382883628538321,0.07823030537551191
Nmrk1,-0.65574634,1.0,0.012580698559841086,0.017789386561757655
Znrf3,-0.48022652,1.0,0.01721569276609833,0.022454397901819783
Fam120aos,-0.27668634,1.0,0.03443138553219666,0.039555856524029105
3110002H16Rik,-0.16197626,1.0,0.10213540804502566,0.10573667408338977
Chp1,-0.09239175,1.0,0.23456381393808973,0.23111154106607332
Nfu1,-0.14551885,1.0,0.16321801026320146,0.16301742392484386
Snx32,-0.6659496,1.0,0.011753021023009435,0.017026216503821225
Gm38405,-0.6875995,1.0,0.010594272471445124,0.0158868358539443
Inpp5f,-0.14776841,1.0,0.09766594934613475,0.10175959068287597
Apip,-0.24323198,1.0,0.04353583843734481,0.04860640847871185
Zfp12,-0.3942195,1.0,0.023837113060751532,0.029043457697806155
Arhgap12,-0.14453197,1.0,0.08111239860950174,0.0856792750959337
Mrpl57,-0.06504771,1.0,0.33636815096838274,0.323734588801823
Rpa3,-0.11637689,1.0,0.17960602549246812,0.17954919222211474
Smpd2,-0.22652139,1.0,0.060917066710809466,0.0655358851160341
Atg4c,-0.8385353,1.0,0.008276775368316504,0.013608074554190448
Ccdc191,-0.22813427,1.0,0.05214368482039398,0.0570765212344007
Man2b2,-0.20952292,1.0,0.08326436020526402,0.08708737759719669
Tapt1,-0.2689343,1.0,0.03476245654692932,0.03998581148624682
Slc11a2,-0.26575428,1.0,0.050322794239364345,0.055163221652531895
Abca3,-0.16049986,1.0,0.09319649064724383,0.09740629669042168
Gm37494,-0.30885577,1.0,0.029465320311206755,0.034718863199079894
Trbv31,-0.13528675,1.0,0.14898195662969707,0.1514408865671321
Il15ra,-0.37705278,1.0,0.02218175798708823,0.027495619833822406
Ankrd26,-0.31884977,1.0,0.04204601887104784,0.047015575118506334
Golph3l,-0.22010286,1.0,0.07167687468962092,0.0759837906979244
Zfp956,-0.2765257,1.0,0.04535672901837444,0.05031547945352724
Ifi44,-0.9382073,1.0,0.007780168846217513,0.013167370717917298
Mapk9,-0.22049886,1.0,0.06919384207912598,0.07367278277600421
Mad1l1,-0.22580339,1.0,0.07449097831484854,0.0786817580858405
Mtfr1l,-0.10383688,1.0,0.19466975666280417,0.1944471316629583
Mtmr4,-0.38100287,1.0,0.028803178281741434,0.03403093525953156
Prmt9,-0.20542161,1.0,0.06737295149809634,0.0720819494157987
A230050P20Rik,-0.16027907,1.0,0.08127793411686807,0.08593724807326432
2610301B20Rik,-0.5625351,1.0,0.018374441317662638,0.02367976954414025
A330035P11Rik,-0.8043151,1.0,0.008276775368316504,0.013704814420689432
Kdm4a,-0.17434725,1.0,0.07449097831484854,0.07921920178861264
Bag3,-0.28490785,1.0,0.04966065220989902,0.054582782453537995
Smad1,-0.4466015,1.0,0.02002979639132594,0.025410338267066526
Hps6,-0.36979192,1.0,0.025326932627048503,0.030655788806122557
Slc25a35,-0.5059936,1.0,0.01853997682502897,0.023926993647415434
Zfhx2,-0.29203033,1.0,0.03443138553219666,0.039770834005137964
Atn1,-0.2624549,1.0,0.03310710147326602,0.038502466866595725
Zfp414,-0.14266925,1.0,0.1325939414004304,0.13513484462502554
Spef2,-0.7724319,1.0,0.010428736964078795,0.015908333602055184
Apol9a,-0.7228175,1.0,0.011587485515643106,0.017069212000042997
Tcirg1,-0.24440278,1.0,0.048998510180433705,0.054152827491320284
Tctex1d2,-0.5207571,1.0,0.01605694421453402,0.021529994733051713
Zfp39,-0.43626153,1.0,0.02052640291342493,0.02599077746606043
Gm12258,-0.3060205,1.0,0.03790763118688959,0.04316747820665785
Aplp2,-0.11147941,1.0,0.14385035590134085,0.14701235045628971
Exoc6b,-0.19695044,1.0,0.07018705512332395,0.07493040104049101
Dock9,-0.38237154,1.0,0.025989074656513823,0.031408209990003544
Slc16a6,-0.6340505,1.0,0.013408376096672737,0.01891801833757914
Hist1h2ae,-0.28762376,1.0,0.028637642774375104,0.03407393075575334
Kremen1,-0.38185576,1.0,0.02069193842079126,0.026205754947169285
Dhrs1,-0.25207403,1.0,0.0539645754014236,0.058946825320047726
Trim56,-0.123546265,1.0,0.12415163052474756,0.1280513366224888
Mfsd3,-0.34896797,1.0,0.0269822877007118,0.03246159964743693
Brd2,-0.03212965,1.0,0.4543949677205761,0.4399514150892694
Scrn3,-0.56847143,1.0,0.018374441317662638,0.023883998151193662
Arhgap27,-0.14614911,1.0,0.12398609501738123,0.12712693345372073
Rbm33,-0.2426551,1.0,0.055288859460354244,0.06040867219158793
Armt1,-0.22842118,1.0,0.07515312034431386,0.07957391463244225
Akap8l,-0.0848156,1.0,0.23092203277603046,0.23106854556985157
2310044K18Rik,-0.6626841,1.0,0.011753021023009435,0.017391678221706276
Clybl,-0.58799326,1.0,0.012084092037742095,0.017746391065535886
Tceanc,-0.6428233,1.0,0.012580698559841086,0.018230090398030807
Yipf3,-0.09140395,1.0,0.23042542625393148,0.22855330904087798
Osbpl11,-0.19742598,1.0,0.08425757324946201,0.0886997087055131
Zscan12,-0.38552204,1.0,0.026485681178612813,0.03205314243333011
Herc2,-0.12889645,1.0,0.1673563979473597,0.1687143271742285
Trim23,-0.2923227,1.0,0.0407217348121172,0.04612341857190459
Tcf19,-0.2925078,1.0,0.030458533355404733,0.03605172358195479
Skap2,-0.23684175,1.0,0.05330243337195829,0.058549116979996346
Micall1,-0.24918136,1.0,0.05363350438669095,0.058828587705437856
Ptcd1,-0.3093286,1.0,0.03476245654692932,0.040265282211688326
Gm16124,-0.31285688,1.0,0.029961926833305744,0.035568024249459866
Atxn7l3b,-0.07030504,1.0,0.3189869226949181,0.31092193092773535
Ccng2,-0.20443515,1.0,0.08955470948518457,0.09382692162995926
Ccdc125,-0.3386641,1.0,0.040887270319483526,0.046220158438403575
D2hgdh,-0.3369197,1.0,0.0374110246647906,0.04283426311093913
Sdf4,-0.006744189,1.0,0.5836781989736799,0.5688734105102491
Sdccag8,-0.30747423,1.0,0.045025658003641784,0.05026173508325003
Dnajb4,-0.18716827,1.0,0.06836616454229433,0.07367278277600421
Ap5s1,-0.32914928,1.0,0.036583347127958944,0.04202809755678093
Sphk2,-0.23265302,1.0,0.07333222976328423,0.07792933690195952
Nfrkb,-0.14345156,1.0,0.14335374937924183,0.14570098782152568
9030624J02Rik,-0.14490566,1.0,0.11984770733322297,0.12333258091214945
Nckap5l,-0.3708862,1.0,0.029299784803840424,0.03492309180613331
Gm14325,-0.28463194,1.0,0.04188048336368151,0.047327292466114175
Tubb2b,-0.42919505,1.0,0.0203608674060586,0.026162759450947513
Nfix,-0.39329723,1.0,0.027975500744909784,0.033622478045424745
Gcdh,-0.2593472,1.0,0.04817083264360205,0.05362613266260359
Cisd3,-0.18220125,1.0,0.10428736964078796,0.1080369331312545
Trappc2,-0.21296695,1.0,0.06124813772554213,0.06652478152913482
5830454E08Rik,-0.585647,1.0,0.014567124648237046,0.020369116335063903
Zfp60,-0.4278311,1.0,0.027147823208078133,0.03277331699504477
Mirt1,-0.21483795,1.0,0.05379903989405727,0.05931228703793277
Wdr47,-0.3514346,1.0,0.03476245654692932,0.04031902658196554
Smg9,-0.13500065,1.0,0.15825194504221154,0.1600292369374308
Kdm6a,-0.12162156,1.0,0.14831981460023175,0.1511936624638569
Ppp2r5b,-0.48170036,1.0,0.0187055123323953,0.024507432846409338
Prdm10,-0.47431427,1.0,0.0203608674060586,0.026130512828781184
Asah1,-0.32289916,1.0,0.032776030458533355,0.038427224748207624
Myo18a,-0.26486716,1.0,0.047508690614136734,0.0530241957154988
Sgcb,-0.3394003,1.0,0.03492799205429565,0.040544752937129835
Mccc2,-0.34976536,1.0,0.03443138553219666,0.03998581148624682
Gss,-0.43754292,1.0,0.026816752193345474,0.03246159964743693
Etohd2,-0.60735303,1.0,0.012746234067207415,0.018595552115915858
Gm4724,-0.44356975,1.0,0.02069193842079126,0.02650672342072168
Armc8,-0.09943137,1.0,0.23059096176129779,0.22842432255221265
Tmem2,-0.81543976,1.0,0.009766594934613475,0.015618114002558232
Dkkl1,-1.1748515,1.0,0.005297136235722562,0.011200326765771285
Commd4,-0.08394667,1.0,0.2862108922363847,0.2794599765674546
Rap2b,-0.13715342,1.0,0.1481542790928654,0.150613223264863
Ccdc126,-0.2806003,1.0,0.04585333554047343,0.051411864607182396
Hist2h2ac,-0.26206252,1.0,0.056944214534017545,0.06216073866262509
Coq8a,-0.53106904,1.0,0.01887104783976163,0.02470091257940731
Tmem192,-0.14810295,1.0,0.13458036748882635,0.13723087506583687
1700010I14Rik,-0.6915806,1.0,0.012911769574573746,0.01881052959702471
Nudt13,-0.36903986,1.0,0.02632014567124648,0.03220362667010631
Gm11725,-1.3391132,1.0,0.004138387684158252,0.01010394161211613
Dynlt1f,-0.45959228,1.0,0.01936765436186062,0.025302849526512097
Abca7,-0.17210232,1.0,0.09005131600728357,0.09488031128739265
Ctns,-0.34593105,1.0,0.027809965237543453,0.03371921791192373
Ccdc107,-0.09742186,1.0,0.21916901175302103,0.21840637193254006
Zfp1,-0.14378779,1.0,0.13176626386359874,0.13524233336557995
Pifo,-1.1457273,1.0,0.006124813772554213,0.012103232186428472
Ubald1,-0.12190134,1.0,0.1756331733156762,0.17666849397525608
Neu1,-0.16202955,1.0,0.12034431385532196,0.12385927574086615
Eri2,-0.49626887,1.0,0.01887104783976163,0.024808401319961735
Zfp938,-0.30429658,1.0,0.04866743916570104,0.05409908312104307
Ccdc85b,-0.0922531,1.0,0.2466479059758318,0.24385970569582835
2010315B03Rik,-0.25304654,1.0,0.044860122496275454,0.05064869454924597
Ifih1,-0.23868266,1.0,0.055619930475086905,0.06120408887169069
Nav2,-1.3505497,1.0,0.004469458698890912,0.010512398826222954
Cmc4,-0.39294556,1.0,0.03310710147326602,0.03884643083636989
Abca2,-0.42245322,1.0,0.030292997848038405,0.03609471907817656
Pja2,-0.15328115,1.0,0.0885614964409866,0.09375167951157116
Rras2,-0.17504422,1.0,0.10494951167025326,0.10917631378113142
Cnot6l,-0.089065254,1.0,0.24797219003476245,0.24648243096535638
Bcl9,-0.23516141,1.0,0.056778679026651215,0.06232197177345673
Mrm2,-0.40203363,1.0,0.03343817248799868,0.03919039480614406
Bmp2k,-0.56801456,1.0,0.015229266677702366,0.021293519503831973
Zfp963,-0.55816513,1.0,0.014732660155603377,0.020831317919447936
Galnt10,-0.30537775,1.0,0.03509352756166197,0.04104995001773564
Tmem42,-0.23693633,1.0,0.07018705512332395,0.07527436501026517
Gm42809,-0.5532671,1.0,0.01820890581029631,0.024260208743134157
Zfp831,-0.47848526,1.0,0.02565800364178116,0.031601689723001515
Tmem141,-1.18285,1.0,0.006455884787286873,0.012565433770812507
Rab5b,-0.15299313,1.0,0.1425260718424102,0.14478733352681306
Gpr34,-1.4913684,1.0,0.003972852176791922,0.010114690486171574
Haghl,-0.21986037,1.0,0.07118026816752193,0.07637075016392032
Hebp1,-0.5612776,1.0,0.019036583347127958,0.025087872045403244
2510046G10Rik,-0.25103515,1.0,0.05065386525409701,0.056431588791074135
Gimap8,-0.03682379,1.0,0.44197980466810133,0.4319864994141864
Wdr37,-0.1569151,1.0,0.1034596921039563,0.10801543538314362
Amacr,-0.5248502,1.0,0.016884621751365667,0.02303483710081369
Gm14410,-0.3277853,1.0,0.038073166694255915,0.04396289488676061
Triobp,-0.18784721,1.0,0.08988578049991723,0.09480506916900455
Smarcd2,-0.09342786,1.0,0.2607184241019699,0.25554373179409456
Rlim,-0.09379255,1.0,0.22330739943717928,0.2234475938645427
Trim11,-0.13148578,1.0,0.14865088561496442,0.15169885954446272
Banp,-0.17573863,1.0,0.08756828339678861,0.09266604323197145
Fam222b,-0.24382794,1.0,0.06422777685813608,0.06964195500521321
Blvrb,-0.2925299,1.0,0.045025658003641784,0.05089591865252115
Pou6f1,-0.709399,1.0,0.010925343486177784,0.01715520299248654
Trove2,-0.6755991,1.0,0.013077305081940075,0.01928348005546419
1700096K18Rik,-0.5042955,1.0,0.02118854494289025,0.027334386722990767
Actn2,-0.73693246,1.0,0.013408376096672737,0.01959519740307203
Naga,-0.23562768,1.0,0.05214368482039398,0.05800092440316877
Ccdc186,-0.23245803,1.0,0.05595100148981957,0.06180602581879548
Med13l,-0.14242566,1.0,0.11902002979639133,0.12362280051164641
Snap47,-0.19436535,1.0,0.08789935441152127,0.09271978760224867
Crebbp,-0.097030535,1.0,0.22976328422446615,0.22880053314415316
Zfp61,-0.5728672,1.0,0.01804337030292998,0.024238710995023272
Naglu,-0.28747118,1.0,0.04999172322463168,0.05568991648124859
Edem2,-0.122310475,1.0,0.18258566462506207,0.18360151774101663
Fam76b,-0.13417403,1.0,0.15163052474755837,0.1548697773908183
Rpl4,-0.007829632,1.0,0.9584505876510512,0.9583051175389378
Rnf6,-0.11894418,1.0,0.19086243999337857,0.19230810572592522
Pfkm,-0.42987582,1.0,0.023174971031286212,0.029494910408134747
Acyp1,-0.104202725,1.0,0.21817579870882303,0.21777218836326895
Slc8b1,-0.8316923,1.0,0.009435523919880815,0.015833091483667086
Ssh1,-0.3203716,1.0,0.03873530872372124,0.04487654918147324
Pld3,-0.06891601,1.0,0.23158417480549578,0.23509937334064257
Mocs1,-0.30477774,1.0,0.03856977321635491,0.04474756269280793
Mlycd,-0.5393038,1.0,0.01887104783976163,0.025238356282179443
Gm16638,-0.52041835,1.0,0.02019533189869227,0.026538970042888008
Ids,-0.4122465,1.0,0.027478894222810794,0.033805208904367265
Ktn1,-0.111971796,1.0,0.22959774871709981,0.22731718852450206
Chil5,-0.80889237,1.0,0.010759807978811455,0.017208947362763752
Fam234b,-0.17314991,1.0,0.08011918556530376,0.0859802435694861
Itpr3,-0.17397657,1.0,0.09601059427247144,0.10118990035793751
Nelfb,-0.09615835,1.0,0.23290845886442643,0.23096105682929713
Fbxo22,-0.24776514,1.0,0.08872703194835292,0.09319273806068815
Ermp1,-0.34036994,1.0,0.038073166694255915,0.04430685885653478
Zfp51,-0.25898245,1.0,0.055619930475086905,0.06160179721174207
Ercc5,-0.21049374,1.0,0.055619930475086905,0.06187051906312814
Rnf146,-0.14065985,1.0,0.16106604866743918,0.1632001547837864
Zfp182,-0.25577065,1.0,0.05247475583512663,0.05858136360216267
Mansc1,-0.47869405,1.0,0.02334050653865254,0.029752883385465372
Plekhm3,-0.67009956,1.0,0.014898195662969706,0.021368761622220074
Nhlrc3,-0.3230272,1.0,0.04320476742261215,0.04938032741070373
Vps11,-0.1784368,1.0,0.09005131600728357,0.09556823922694098
Rit1,-0.18915895,1.0,0.09203774209567953,0.09718057033525739
Gm13842,-0.36501074,1.0,0.028306571759642442,0.03478335644341255
Nedd9,-0.079943724,1.0,0.23489488495282237,0.2357873012801909
Vav1,-0.07186592,1.0,0.3097169342824036,0.30571947588490106
Gbp10,-0.4052882,1.0,0.02565800364178116,0.03214988229982909
Unc5cl,-0.33059865,1.0,0.04701208409203774,0.0530241957154988
Ankrd13d,-0.7559759,1.0,0.012084092037742095,0.018627798738082187
A630072M18Rik,-0.3741385,1.0,0.032776030458533355,0.03914739930992229
Gbp3,-0.29287133,1.0,0.03790763118688959,0.04436060322681199
Pik3r2,-0.46615142,1.0,0.023837113060751532,0.03033332258445928
Rhof,-0.06685679,1.0,0.3257738784969376,0.3209721281695742
Bank1,-1.2300873,1.0,0.004966065220989902,0.01161953285393355
Gm49359,-0.27302486,1.0,0.05115047177619599,0.057345243085786764
Arid3b,-0.14977856,1.0,0.10412183413342162,0.10962776649146001
Paip2,-0.033258036,1.0,0.4727694090382387,0.4626100415981426
Gatsl3,-0.18745336,1.0,0.07846383049164046,0.08438941020928058
Ldhd,-0.7143858,1.0,0.015229266677702366,0.021830963206604107
Hk1,-0.092400335,1.0,0.2213209733487833,0.22157728977889565
Ogfod2,-0.21532856,1.0,0.0859129283231253,0.09113970311609859
Tmem18,-0.31790444,1.0,0.03972852176791922,0.046134167445960036
AC147041.1,-0.52689356,1.0,0.019698725376593278,0.026334741435834596
Slc14a1,-0.21130975,1.0,0.054295646416156265,0.06078488278352843
Klhl7,-0.2495832,1.0,0.049329581195166367,0.05572216310341492
Inpp4a,-0.19724071,1.0,0.07680847541797715,0.0828093257231305
Snx10,-0.3573494,1.0,0.032776030458533355,0.03933013016886481
Oat,-0.121679075,0.999950639836965,0.19632511173646747,0.1965861575999914
Cdk5,-0.1785669,0.999950639836965,0.08905810296308558,0.09467608268033924
Gm5547,-0.96518,0.999950639836965,0.008938917397781824,0.015661109498780003
Hist1h2ac,-0.70020413,0.999950639836965,0.014898195662969706,0.021572990229273482
