"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm15910",4.50147790996239,-0.232235937566546,2.34008053618494,-0.0992427115116144,0.920945563342995,0.982195542235289
"Ctsl",575.983752419866,1.16225841521502,0.203234810558699,5.71879596817068,1.07281520684027e-08,5.31881664266276e-07
"2310045N01Rik",846.223756753365,0.0783926958037656,0.16537007550313,0.474044022567323,0.635468514926101,0.86540324111558
"Minpp1",1328.17103999075,-0.278486820030234,0.142668969124394,-1.9519789183268,0.0509407075906991,0.25118083167877
"AK153639",123.459170723649,-0.465316669631207,0.394513826079785,-1.17946859874336,0.238211633401958,0.573721463416254
"Plxnd1",110.137038193889,-2.2486421183464,0.470489570179022,-4.77936655958343,1.7584833633207e-06,5.45688773771794e-05
"Gm7120",308.91540155081,0.0982537941362987,0.257625963830803,0.381381568360972,0.702920135721668,0.898978472650082
"Rfng",485.775188576345,0.0446005621699247,0.216596579405069,0.205915357908376,0.836857028645338,0.953739791244711
"Ccdc124",969.900140775358,0.306902746864789,0.160183153824531,1.91594895928306,0.0553715927724853,0.263751942052904
"Hdac5",894.911362871286,-1.11429098154062,0.190772690901914,-5.84093549382042,5.19085024735977e-09,2.7337042049581e-07
"Exoc3",2456.61185310637,0.0391547264216967,0.110822338709212,0.35331077540635,0.723855468188027,0.908212442355397
"Lyrm5",421.836114006468,0.370714005404671,0.230891984418485,1.60557330016603,0.108367695814116,0.386349099795718
"Osbpl5",578.688281931618,-0.197829939036953,0.194443351960725,-1.01741683139114,0.308955178399094,0.649968361385927
"Gzmm",56.0528819082879,-0.943009886019118,0.634329605075256,-1.48662442754385,0.137114032453088,0.43847958976812
"Rph3al",95.9321173816472,-0.359017464799486,0.452850630961714,-0.792794445349551,0.427897593301479,0.743344683025235
"Bin2",8220.47863437286,-0.526213482419656,0.0861461098789124,-6.10838357250613,1.00645238207322e-09,6.29255844003613e-08
"Cpox",576.484160215458,-0.0546381251438695,0.196323056099547,-0.278307226004901,0.780776529608936,0.932695876785859
"Ndufb5",1547.9043839806,0.248512298174327,0.1623643527769,1.530584108667,0.125872211686308,0.417480032741838
"Btla",2216.68633586305,-0.0572279037514133,0.114365573906608,-0.500394496320598,0.616797327900836,0.857634905384399
"1700021F05Rik",258.430555973599,-0.0160240350238983,0.307244377399231,-0.0521540382920555,0.958405955187465,0.990610043821745
"Cap2",152.701324438327,1.09234116837415,0.401759962712519,2.71889005813099,0.00655013755222179,0.0586692631000698
"Sbf2",250.671157605356,0.289687369825038,0.280435478022241,1.03299116027703,0.301608035465156,0.641960286118357
"Frmd6",935.413331985056,-0.257316814683389,0.169041423559883,-1.52221159325622,0.127956071176081,0.421081101199712
"Akap13",21211.1941718146,0.122417921633071,0.0774679100038817,1.58024040698834,0.114051821422578,0.397677394916308
"Zfp35",812.677877278444,0.254060073347633,0.167627919993057,1.51561907681105,0.129615700453602,0.424259961355989
"Btnl2",5.59469483276713,4.07361901313086,2.1305648385545,1.91199016308494,0.0558774557886393,0.265232283654656
"Msantd2",459.918533188485,0.166638336282398,0.240162979899664,0.693855215953833,0.487773011180887,0.783449134131589
"E2f1",129.857141132507,-0.782484846589705,0.395154903459605,-1.98019773951684,0.0476813137776136,0.240338059755946
"Enpp1",289.198521896448,-0.332627594169439,0.290874850183719,-1.14354195269666,0.252813646692583,0.593570611201597
"Ranbp10",2300.28464762212,-0.233335675971183,0.113136891751496,-2.06241900726513,0.0391678612395826,0.211960444273135
"Snrpb2",1523.73386688197,0.0343665648073571,0.150084569247677,0.22898133352166,0.818883424406628,0.946732054295998
"Fundc2",1129.54938190026,0.131770542930347,0.161421854364606,0.8163116664037,0.414321903570587,0.733004404811527
"Nup85",1064.13636429697,0.0434106250974339,0.150769503421579,0.287927094752378,0.773402546138996,0.929900067790464
"Ttc27",782.308641083683,0.162525152469646,0.171323957293931,0.948642297532334,0.342802570717177,0.681310715243096
"Rbpms2",0.827153528745926,-0.157543161419419,3.97826347363962,-0.0396009873311098,0.968411240281605,NA
"R3hcc1l",1183.44348789499,-0.0457903223889983,0.148445287197612,-0.308465989412259,0.757727775820835,0.923316809393123
"Fkbp4",3555.94534347403,0.15125974387863,0.100000188066538,1.512594594102,0.130382668190122,0.425753814121884
"Apom",1.22369726140809,3.16829003564006,3.98310720383521,0.79543177562216,0.426362382242498,NA
"AK020768",478.860232603403,1.23373260928084,0.228225811241762,5.40575407561563,6.45362950041893e-08,2.7212447049607e-06
"Slc46a1",11.3019407834962,1.77268099813924,1.45406392283541,1.21912178020519,0.222797974373891,0.558623447402888
"Arrdc2",342.576691415883,0.127549350688209,0.264484581827346,0.482256280524784,0.629623900612957,0.863134912363931
"Aptx",565.322473398498,0.183677889465173,0.195057380821126,0.941660801000968,0.346366330127141,0.683684605823302
"AK080311",1.44522689601729,-1.42838179630611,3.98146813626438,-0.358757560633472,0.719776463655345,NA
"Lamb2",1.92916339024805,-2.57967289625135,3.88344302007212,-0.66427468689973,0.506514519109829,NA
"Rb1cc1",2604.78018455107,-0.0405025980311592,0.118802913524444,-0.340922598862237,0.733161851472313,0.912819887073683
"Pex11g",9.22618108085935,0.55765032987943,1.38229006928902,0.403424970105048,0.686635620460516,0.890773419147393
"Kdm5c",4840.37239630337,-0.170769708199542,0.0959931058618852,-1.77897888255898,0.0752432241685092,0.316601772821103
"Mrps18a",515.235120494857,0.199599903571888,0.222168364138889,0.89841730772752,0.368963112632905,0.699355392662295
"Rabac1",3228.66217654972,0.343443326447686,0.133559038071755,2.57147199774807,0.0101267204488516,0.081709050182342
"Gng7",5.0955722091928,5.81679737537778,2.37695943034702,2.44715887916041,0.0143987351817574,0.106496938768569
"Ada",401.453722770037,-0.424751775805971,0.232846298676527,-1.82417233265125,0.068126022959595,0.300227598403882
"Xpnpep1",1001.1077076087,-0.298251939338517,0.154410667100163,-1.93155009909417,0.0534150600492518,0.257969536584895
"Cdkl5",62.7368382429882,-0.499034967723247,0.55919795841634,-0.89241199867132,0.372172142179764,0.702128011380573
"Il1rl1",37.5180544356936,-6.81917091892433,2.41103506464757,-2.82831677519427,0.00467934785520623,0.045301512569243
"Snf8",832.446648553611,-0.106780498249804,0.167169279481507,-0.638756705663834,0.52298121699035,0.805445650532887
"Mrps18c",554.971319303448,0.25281005264811,0.208979570598197,1.20973572643704,0.226380316235387,0.562383827296834
"Wdr13",1065.38539212498,0.479920967275248,0.171276078778926,2.80203149614783,0.00507819155817659,0.0482067369157646
"Rpl35a",20556.1677507462,0.409349817729427,0.254245683464329,1.61005611639759,0.107385606105158,0.385010766295667
"Cmklr1",7.6992974348912,-6.24159083867661,2.0560122002721,-3.03577519523015,0.00239918170897692,0.0270670348891867
"Ddx46",6195.94442516251,0.186589844138623,0.0924205703962564,2.01892114859942,0.043495415724309,0.225857906334437
"Pcnxl4",335.92867906576,0.0544130948787974,0.252743974302997,0.215289385350747,0.829541704865604,0.950766164404857
"Kri1",2732.35428644014,0.190702742464474,0.107947895660836,1.76661843472751,0.0772921515541494,0.322270692353898
"Rasip1",2.69975058591042,0.818022746088659,2.60466882308901,0.314060174881859,0.753475336118231,NA
"Gm14327",13.3823028160842,-3.79764162269604,1.60924520272892,-2.35988997590677,0.0182803558310148,0.12598389144851
"Sirt5",125.290452645359,-0.250044050902034,0.389755629795054,-0.641540575138108,0.521171527690508,0.804335783323845
"Tsc2",1252.6452804286,-0.143719874240119,0.143894596568179,-0.998785761715681,0.31789848485311,0.658437835404767
"Ugp2",1428.79823827927,-0.169816374180131,0.162500281619599,-1.04502203003967,0.296012787826737,0.637968127542358
"Pla2g4f",1.808305237041,-3.01267467309079,3.69843635110555,-0.814580646275077,0.415312392383815,NA
"Gm3264",6.20401403293987,-0.627529727146736,2.04838142053009,-0.306353944073727,0.759335170839758,0.924331084180964
"Ccdc69",640.199258805666,-0.637567696458653,0.204865876306706,-3.1121224674047,0.00185747425465429,0.0221987412806707
"Esam",0.706889888470819,2.44869409759142,4.01058402996633,0.610557983399735,0.541492245895997,NA
"Ranbp3",2306.14007099732,-0.166053731549334,0.12643477319591,-1.31335492089692,0.189063380075077,0.519504745597073
"Csnk1g1",1942.84378380463,-0.130773803414545,0.12087006616957,-1.08193705487909,0.279280498266326,0.62172414015918
"1110054M08Rik",108.949437273708,0.495543960695291,0.438707639354514,1.12955398138132,0.258664211200098,0.600066928998657
"Irs2",92.8870146470474,-0.577023451328096,0.456672161992398,-1.26353979802627,0.206395253398755,0.539783341466516
"Ccdc167",707.747074547413,-0.193529160912937,0.200018409678709,-0.967556742520871,0.333265789839097,0.673926352101887
"Stim2",1762.70612408375,0.154039616035788,0.129066995655414,1.19348571843298,0.23267920208269,0.568462835964099
"Rsf1os2",1.62128057763331,-0.230730253746909,3.95542091042264,-0.0583326677418649,0.953483646713252,NA
"Ano10",1215.55914689726,-0.153808753538435,0.148030300074465,-1.03903561271621,0.298788173910483,0.640142203880323
"TRAV11",16.1737988838966,2.8482848558549,1.31823421498472,2.16068193609124,0.0307199172287297,0.181347529984669
"Srebf2",5550.25327757487,-0.041076743816796,0.0921796384761234,-0.445616239072535,0.655874478279953,0.875971680346119
"Hmgn1",3051.41900778824,0.0728035069510533,0.10737689405578,0.678018372492998,0.497760044278071,0.790074828774382
"Zc3h12a",469.007169816718,-0.19328972691664,0.221667658168592,-0.87197983013666,0.383219381068706,0.709273737384348
"Jag2",128.890105243001,0.314347430473913,0.387459668543398,0.811303616852974,0.417191333513011,0.735313484925307
"Polr1a",3227.99259087264,0.226982990115122,0.10923445575882,2.07794315940275,0.0377145947202491,0.206949259052919
"Bik",23.8717190312119,0.0127470712536491,0.883563557230537,0.0144268866108555,0.988489409207042,0.998278393639919
"Pcyox1l",60.6765316312312,-0.17201945020334,0.581500877386754,-0.295819760369734,0.76736773144172,0.927123393380135
"Eif2ak3",1036.72732935222,0.428625790816793,0.154352860655601,2.77692158730483,0.00548764160814524,0.0513636779429052
"mFLJ00061",59.2651360262546,-3.45234376196947,1.83610909236897,-1.88024980450111,0.0600740407767854,0.277157297542334
"Inca1",4.31711607522174,0.630855783705145,2.1351728777295,0.295458878428609,0.767643361117618,0.92724287641085
"Casc1",13.7819724212716,-1.86791394207464,1.22654761974826,-1.52290372750307,0.127782793097579,0.421081101199712
"Skp2",98.6754893096968,0.890832319786312,0.467241368759805,1.90657843964211,0.0565751992427687,0.267546743508654
"Abl2",1527.19036551711,-0.185928896614877,0.13177121772533,-1.41099778710732,0.158245266516661,0.472465048842499
"Gm10505",27.9350511957176,-1.97271101691027,0.955224586316192,-2.06518032007321,0.0389059418828442,0.211113387933757
"Smarcal1",828.804370447961,0.158526108563527,0.171862327988864,0.922401729445897,0.356319068010194,0.690653880755251
"Akap11",2790.54613396378,0.0886584393092711,0.127418111887515,0.695807197233772,0.486549581338936,0.782474314033676
"Dpy19l3",1025.16236987358,-0.152244362707145,0.1515162917065,-1.00480523244362,0.314990643856364,0.655336836307956
"Cdc42bpg",175.51399429814,-0.117079642502868,0.335036400506741,-0.349453499159452,0.726748875185505,0.910282909686611
"C330007P06Rik",1180.0174461567,0.114210206943347,0.142854659634493,0.799485345704262,0.424009040550446,0.740742755835418
"AK041647",13390.4760632866,-0.0497917557254304,0.0936156478576715,-0.531874284533407,0.594813068886304,0.847627784755939
"Mtif3",743.603533222998,0.146390378650881,0.194177434912544,0.753900053921371,0.450909238222232,0.758708743406677
"Thada",3268.30533174191,0.589908622238178,0.108075386541407,5.45830684595483,4.80696408329904e-08,2.08225215512735e-06
"Pank2",1819.34726042903,-0.151779747283166,0.123753459415868,-1.22646872256812,0.220022338487018,0.555173662043188
"Atp6v0b",957.535047761187,0.143337097957699,0.164788053909517,0.869826996296734,0.384394955919259,0.709743457347897
"Eif5a2",428.66011311753,-0.210835470172741,0.222622416683208,-0.947054089673102,0.34361121738071,0.681943634721746
"AK158148",8.40143240355806,-1.79916263470657,1.95450759343811,-0.920519644306786,0.357301272263624,0.691244703572062
"Nap1l4",5169.12389055652,-0.151134832091612,0.0917328283641825,-1.64755447735244,0.0994441284501267,0.370713891753296
"Scfd2",528.190620311416,0.0191492814967619,0.200842517262901,0.0953447594549697,0.924040991659284,0.983104731654006
"Atp5f1",4815.75174845626,0.0919443861316358,0.103533927270717,0.888060450862865,0.374508235038993,0.703818548592489
"Lrrfip1",9457.58653053035,-0.0564784863159573,0.0899939625838878,-0.627580836473456,0.530278565764752,0.809610917440904
"Itpa",439.954455848638,0.252885558844117,0.231732009685598,1.09128453676822,0.275147699747973,0.617537507551065
"Hook3",1757.97201037199,-0.192025568546919,0.139841365956427,-1.3731671400203,0.169700392564846,0.489063892468897
"2410016O06Rik",572.089964277849,-0.158987815419545,0.216571009826948,-0.734114023601704,0.462879247291219,0.764978145980095
"Gm3005",5.53676998912961,-4.55030363621836,2.49251888596859,-1.82558441656506,0.0679128848952315,0.299813060446652
"9230110C19Rik",3.24638032880028,2.76019094351019,2.67443650194708,1.03206448966004,0.302041907645768,NA
"Acsbg1",284.085255805336,-1.11002213562587,0.280392648219681,-3.95881326658819,7.53230976292443e-05,0.00150788762635705
"BC048080",4.25223401445372,-1.49386290696279,2.1757325014758,-0.686602284954377,0.492333388195278,0.786593071874933
"Ano8",497.22722276434,-0.0757276363626684,0.215313507096092,-0.351708712490907,0.725056725916349,0.90901425379102
"Cd99l2",495.887533664187,0.378512852911011,0.223751615538154,1.69166534060831,0.0907098004167513,0.35062880960882
"Tusc1",88.8384828921939,0.29047588167453,0.465864914090719,0.623519550171501,0.532943159105618,0.811044913113729
"4930447K03Rik",2.80174169879901,4.93800564780197,2.99504488862944,1.64872508807761,0.099203967997493,NA
"Zranb1",876.167503599987,-0.164419942651876,0.164725459470151,-0.998145296912467,0.318208907922945,0.658437835404767
"Higd1a",679.714170429562,-0.0130192668280364,0.18472582537723,-0.070478866728297,0.943812520623509,0.988024470738128
"Acap1",8034.6863804066,0.125423650546698,0.0882835096634156,1.42069171269788,0.155406402822087,0.468425501420047
"Usp25",6522.46881380166,-0.0617002044125839,0.0926056322134093,-0.666268378476117,0.505239573609728,0.794720183089938
"Smad7",2736.67816259645,-0.261529388410764,0.1144298011653,-2.28550068030767,0.0222834865821374,0.144444336925683
"AW011738",443.950348212561,-0.0850796278652792,0.230687792792956,-0.368808539174151,0.712270439352874,0.90300132669695
"Tppp",41.1923787584647,5.8274129177728,1.14330206537906,5.0970020034388,3.45074678138976e-07,1.27687691397664e-05
"Ccrl2",21.1677806789944,-1.62428901678653,1.03299206446459,-1.57241190195243,0.115855055802696,0.400520312701469
"D6Wsu163e",391.77008721472,0.066942877187819,0.233131900749227,0.287145933150639,0.774000582792453,0.929958740540054
"Ikzf3",2951.18388131467,-1.34266086810186,0.118896281962024,-11.2927069370488,1.42576819504183e-29,3.85018083648318e-27
"AK011326",15.7451209107149,0.0762765767899054,1.27146535237985,0.0599910777333691,0.952162740829916,0.98997236986212
"Psen2",1196.56542396714,-0.215133827003537,0.15205161177979,-1.41487370298387,0.157105529496937,0.470612079389928
"Car13",0.829828690752645,-0.52694000794529,3.9839328330466,-0.132266288119704,0.894773671247954,NA
"Acp1",586.710799863366,-0.0309635365634945,0.198063650030724,-0.156331242803469,0.875771930890106,0.967012497890516
"Rps15",39509.4428884856,0.319111919559113,0.0880750782064672,3.62318065515701,0.000291002424871817,0.00475953966040348
"Cep41",370.814153145339,-0.427832140272018,0.237385567299423,-1.8022668569921,0.0715034303561898,0.30760297070115
"Seh1l",1653.55840739161,0.0155747413432835,0.126472877408239,0.123146888585528,0.901990782099418,0.976840054588658
"Spryd3",914.882259294115,0.0686882659171885,0.159584839599619,0.430418491440163,0.666891246531878,0.880926446521635
"Il18bp",195.56632537071,0.952308983189863,0.323903004253096,2.94010543491512,0.0032810058022646,0.0342454980611367
"BC049150",70.1670880965391,0.778837652031411,0.684858842661169,1.13722361969522,0.255444815353887,0.595667779874667
"Ccdc166",310.576591649682,0.0696538335363393,0.26161168639837,0.266248937481614,0.790047496050703,0.936205932950505
"Nars",3783.27615697788,0.0624751764292497,0.0995260870319524,0.627726642254029,0.530183029156682,0.809610917440904
"Slc25a2",1.68498255851083,-1.04616557133483,3.72162099289036,-0.281104812481814,0.778630010113433,NA
"AI597468",369.204821337121,-0.174849288631317,0.244142642072572,-0.716176769232074,0.473882205530096,0.773347390452158
"Vamp4",1019.60187670118,-0.18382527440581,0.151993567418696,-1.2094279878268,0.226498461540859,0.562567216022816
"Rccd1",621.000724588152,0.308515245107174,0.185840894052822,1.66010418040436,0.0968934960885625,0.366028776175115
"Pgap1",713.601387233315,0.606590059296503,0.183528771413952,3.30514967556955,0.000949256917068324,0.0128425983044149
"Cdk5r1",56.9665120633027,0.548894249241624,0.583909572795694,0.940032968826969,0.347200649823836,0.684265628503747
"Etnk1",10538.7621653289,0.0157206891026746,0.0812984760740472,0.193370034247089,0.846669181724451,0.956605704505113
"Klhl42",1210.11561289193,-0.125195009475884,0.143671891397125,-0.871395290048983,0.383538356603322,0.709273737384348
"Ppp6r2",766.724254289584,0.0144902511739534,0.175432080031634,0.0825974996781687,0.934171589450979,0.98557675970689
"D730005E14Rik",2.24408943414267,0.834030797241156,3.04109032620523,0.27425387205841,0.783889530623877,NA
"Sbno1",6212.54989353322,-0.102407983572389,0.0875725276266136,-1.16940764812716,0.242239429889226,0.579002418861404
"AK141187",2.91039186689966,1.3514410212216,2.78300483642715,0.485604984774872,0.627247261526954,NA
"Cdc73",1426.00555853975,0.101595728501211,0.13509892973593,0.752009869358655,0.452045123664673,0.759110440533479
"Pkig",21.6322682752605,-0.741131327635469,0.995395037505873,-0.744559998503203,0.45653775761611,0.761606512894266
"Zfp516",35.5171912871373,-0.331282183477668,0.722744202681237,-0.458367126638549,0.646688705055788,0.871683628352598
"Vps9d1",507.669012458883,-0.368719592984795,0.214127501581634,-1.72196280375608,0.085076256786212,0.338597632841205
"Slc25a17",939.529953146957,0.399400902073088,0.172580693937976,2.31428494670805,0.0206520969689438,0.137927543479617
"AK039053",10.3104262153915,0.489515952986667,1.33282150445966,0.367277952335501,0.71341169815332,0.903141477843852
"Trim47",10.8721876491811,1.42265276281412,1.50320693919482,0.946411785177195,0.343938596701853,0.682179820181265
"Ddx11",644.458743203875,-0.163224419041748,0.190274879138762,-0.857834832325462,0.390983672891278,0.713954241043894
"Pomgnt1",612.107343164172,-0.282156763027194,0.218101253832322,-1.29369619875784,0.195770378871543,0.527877129517236
"Tmem209",2017.22851971213,0.129848480306931,0.120529563534424,1.07731644004374,0.281338920153914,0.62329789977283
"Plrg1",1434.08332159595,-0.0022553975663038,0.153972531123043,-0.0146480515053783,0.988312963798466,0.998278393639919
"Gm21119",0.845032458508945,0.304449262597319,3.94094182464411,0.077252919769962,0.938422343503407,NA
"Lrrn4",6.1283973007168,-0.903755152079599,2.0084493864431,-0.449976563103799,0.652727339930947,0.874400668162056
"Abtb2",2307.69468789637,0.0292928533911358,0.116368899256181,0.251724073857988,0.801254347805426,0.939379309342639
"Btbd16",6.89762520157714,-0.504910588824067,1.98041110708507,-0.254952412162157,0.798759854421064,0.939281986426544
"Palm3",0.176053681616025,1.06165591870542,4.06990868137412,0.260854972880369,0.794204349330082,NA
"Lypd4",1.44522689601729,-1.42838179630611,3.98146813626438,-0.358757560633472,0.719776463655345,NA
"Ccl25",50.786053172657,0.18308441903804,0.602908595707207,0.303668616340231,0.761380370086109,0.924689061895819
"Piga",608.533899842115,0.307165664808044,0.189210095344727,1.62341054925431,0.104501671097996,0.380802529306853
"Zfp27",367.537789027642,-0.321586769802802,0.251830694349575,-1.27699592233342,0.201603686870503,0.534186637528272
"Hnrnpl",6711.97435573849,-0.169409272527618,0.0977642878918881,-1.73283390265123,0.0831251951145655,0.333552000124586
"Upf1",2948.31675793031,-0.0996084292406613,0.105911428205364,-0.940488018417797,0.346967292664579,0.684265628503747
"2900076A07Rik",40.4744314189761,0.0982433184893987,0.678638246842921,0.144765372341501,0.88489612303323,0.970876693770553
"Ppcdc",933.334772574151,0.127553194945411,0.208031334011976,0.613144147496875,0.539781031409977,0.815680539427959
"2610008E11Rik",825.209739201027,0.153289396262624,0.17200394085093,0.891197001093564,0.372823492982079,0.702475619496518
"6530402F18Rik",325.39809052047,-0.665827701953661,0.25459624061067,-2.61522990424611,0.00891674135319771,0.0739198440592981
"BC031451",111.645819939347,0.00204110536620453,0.42298481394639,0.00482548143315429,0.996149837808063,0.999553272053544
"Akap2",373.857018534742,-0.754125035005403,0.233612709840053,-3.22809934237623,0.00124615689451545,0.0161885601895497
"Gm8817",8.37708355129386,1.87440379380361,1.6064924176573,1.16676790578134,0.243304111227973,0.580861747958574
"Scmh1",384.310961069214,0.40357830402244,0.252694127197088,1.59710203200595,0.110242965319825,0.388667698844228
"Fdx1",215.519465562804,0.22934385611199,0.375070551688754,0.611468575923569,0.540889415720458,0.816310152343183
"Kazald1",5.00738639977858,3.01056788014175,2.06037253178946,1.46117647837551,0.143967016363244,0.4493923688348
"Hsd3b7",34.1348652105352,-0.230576828302819,0.737129499955967,-0.312803690961483,0.754429811030799,0.922267352150488
"Flywch2",4.3314685197502,0.231278978990968,2.13263079182057,0.108447735012553,0.913640537320655,0.980197168335193
"Ap3s2",812.531609366814,-0.0643837892859472,0.174871967770873,-0.368176730133823,0.712741460230496,0.90300132669695
"Mga",5676.41011139439,0.0339979853983817,0.0968676142520114,0.350973704275738,0.725608076007497,0.909212923357404
"4930415O20Rik",0.859061292426463,1.03056291162392,3.97732377454911,0.259109635031095,0.795550650928995,NA
"Pik3r6",1.36451499345294,0.398314214382865,3.91689203847371,0.101691394725823,0.919001632750127,NA
"AK046369",2.34583757705435,0.0980442930741199,3.06172262628049,0.0320225915412946,0.974454034689798,NA
"Capza1",15605.8167093005,-0.0965379726966923,0.0949627403048354,-1.01658789949406,0.309349512981852,0.650231638934971
"Arl4c",24333.6401394442,0.341194061890813,0.07497412383068,4.55082426386681,5.34361658755244e-06,0.000143994016410224
"Atp5e",2939.9869994295,0.21742988253304,0.115043707928242,1.88997630942721,0.0587611285806341,0.273634357715665
"Mier2",525.763342408443,0.190820178334676,0.228600383168449,0.834732539332914,0.403868316364836,0.723885304503245
"Mob3c",733.742638888773,0.0357831031276243,0.173802543292313,0.20588365653224,0.836881792161188,0.953739791244711
"Gm2011",0.488324885347426,-1.2915712534032,4.03104694736999,-0.320405907017746,0.748660648243696,NA
"Ift88",121.975347377027,1.27979850476062,0.470209561919307,2.72176197254842,0.0064934894683593,0.058393357830588
"Hmgcl",628.878520932538,0.0502421208011794,0.188520370675115,0.26650764912702,0.789848269215596,0.936205932950505
"AK045755",1.02451141621566,0.167771823636836,3.97502147674004,0.0422065200448747,0.966334064949482,NA
"Aurkb",41.8985823032817,-5.19983903111182,0.94040836632433,-5.52934152578401,3.21435024008052e-08,1.44668557613837e-06
"Zkscan14",394.595949551553,0.0290665381736141,0.233855340232992,0.12429281343182,0.901083437230047,0.976297531874608
"Nek10",2.57368065070296,-3.29272003318285,3.42361268913763,-0.961767679980251,0.336166316500527,NA
"Psme2",6833.54207180091,0.15938853101701,0.106865886157464,1.49148186337176,0.135835029411964,0.435798329953651
"Rnasek",719.999000363584,-0.272004693588237,0.203212918112316,-1.33852068123887,0.180726763236243,0.505907383986413
"Spred2",581.856647672717,-0.450113406227494,0.195678965849315,-2.30026464149504,0.0214332315863061,0.140656967576731
"Trmt6",1090.83910728262,0.0862283836837625,0.149745082172949,0.575834494412127,0.564727055596291,0.829797270020973
"Rhoh",7016.26456498136,0.770344384822289,0.0858415533677615,8.97402661764504,2.85868168752496e-19,4.53529849725834e-17
"Acot6",63.0014316182274,-0.805268486135533,0.570782979695636,-1.4108137677212,0.158299533836642,0.472515918027907
"Sec22a",348.189035229615,0.287309377565103,0.25381867292749,1.13194736325479,0.257656564564811,0.598604634350463
"Kif20b",344.196564138567,-0.61855439060266,0.249696183828108,-2.47722805018309,0.0132407269976757,0.0999710333459253
"Galk2",895.480278998803,0.0289270561609574,0.195279338646295,0.148131678248626,0.882238849596871,0.969553682490561
"Bcar3",10.4485910993562,1.99919926130739,1.65407168703977,1.20865333526462,0.226796056576122,0.56275946585239
"Tmbim4",376.725086612868,-0.0104351387365933,0.277057365398925,-0.0376641809235717,0.969955435202839,0.99317668522774
"Dhdh",10.8800745126516,-3.11708389091279,1.48884841140862,-2.0936207252716,0.0362937798366879,0.201505097850937
"Tbpl1",1254.06905209831,-0.00610114228755909,0.142605734711497,-0.0427832884834694,0.965874285649621,0.992609995935996
"Golgb1",2732.56165188263,-0.0675071725806936,0.112943533874269,-0.5977072813734,0.550035266118788,0.820431025688055
"Zbtb25",889.353696687181,0.235760078661463,0.166751350059974,1.41384209828988,0.157408269808466,0.47107421844118
"Pip4k2a",6747.32576720704,0.15363638921457,0.0873500667447026,1.75885829215909,0.0786015808260999,0.32516664401723
"Nudt16",663.962727925332,-0.0119045061295376,0.189106282747118,-0.0629514046630426,0.949805200981309,0.989325204009419
"Llgl2",608.131982373597,-0.173884677877416,0.190152817203412,-0.914447024423552,0.360482002146932,0.693638200613835
"9330162012Rik",1.05106885588276,1.94227920969796,3.96733945007045,0.48956718580344,0.624440201337968,NA
"Arl10",14.796142904798,-0.160212815367708,1.0905218412784,-0.146913898744012,0.883199981351855,0.970126891783944
"Timd4",5.77310512231441,-1.44487125696471,2.47342754254447,-0.584157502943602,0.559114350222959,0.826765170047802
"Smarcad1",1078.95593018908,-0.0294434866700181,0.148452191546767,-0.198336490443407,0.842781803486215,0.955478932545515
"Nanp",440.237359475537,-0.112964965070065,0.235889481387054,-0.478889369741372,0.632017333779234,0.864371604500095
"Shc1",2673.24658550745,-0.0838475350966849,0.11717891902006,-0.715551361950444,0.474268415446806,0.773668747596922
"Zkscan8",1566.47883964833,0.266314944630802,0.137853896114632,1.93186374949715,0.0533763251169167,0.257880593218084
"Pou2af1",347.908073017449,-0.321234447253537,0.248226013129668,-1.29412080226149,0.195623697183798,0.527841912267687
"Noc3l",980.304686905528,0.179646470623224,0.165399246154911,1.08613838816998,0.277417770768225,0.619673767439337
"AK088368",125.07711251883,0.545034015476244,0.491104049932712,1.10981372593226,0.267079303320376,0.609342174679527
"AK145289",1.76638842846558,-1.44499794263271,3.97633504534638,-0.36339944349605,0.716306517427421,NA
"Ndufaf1",437.731951737802,0.129603892208347,0.231708396876922,0.559340507099487,0.575929355293922,0.836062607502053
"Slpi",105.250417933713,0.830193998969194,0.438991646770737,1.89113848765957,0.0586058599894829,0.273358168470317
"4933434E20Rik",1674.18155793827,0.102399529270177,0.125621175276421,0.815145448566722,0.414989059144038,0.733264811173066
"Itfg1",1313.66104334536,0.0519012016296935,0.146367417907558,0.35459532163417,0.722892781497246,0.907888830948394
"Boll",97.0794760512217,1.01581570990335,0.448730728577758,2.26375339420805,0.0235892864632699,0.150901954329656
"Plekha1",2142.6431968615,0.212923159885281,0.124588089267973,1.70901697855972,0.087447804507251,0.343405796660282
"Ccdc116",23.8294555950529,1.05178413193099,1.17484609941137,0.895252690933698,0.370652023780203,0.701028012986444
"BC029214",306.37734794168,0.108101926816592,0.26337122498258,0.410454584868722,0.681472511842196,0.88783095055442
"Lss",404.126039724968,0.32062471284202,0.229651464338373,1.39613615687468,0.162673497558175,0.479593967713904
"Rhoc",17.9777748447331,-2.32465188807635,1.08438159707928,-2.14375815150098,0.0320522700757415,0.18533367280242
"Acyp2",7.45304431895094,-0.798600831668455,1.67550446209509,-0.476633067673163,0.633623432064997,0.864687737216882
"Entpd4",837.67429456033,0.173684826952485,0.16756054836278,1.03654964518525,0.299945791196758,0.640786396544227
"Timm21",604.341839793051,0.397396508602126,0.191373980125658,2.07654409623081,0.0378436571839337,0.2072469225878
"Nsun6",311.872955963761,0.0362225828747466,0.313276134262336,0.115625095285471,0.907949673137423,0.978503295572774
