"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Igflr1",959.448010121901,0.229853327975979,0.114025935696661,2.01579865643418,0.0438210341228655,0.284589084505057
"Atp2b1",2434.80827885087,-0.0401549509224172,0.0917385439484131,-0.437710794112858,0.661595943773976,0.91434219059887
"4933404O12Rik",185.367416072843,-0.26201045388691,0.193853459621881,-1.35159029092373,0.176506417976437,0.582281764590895
"Zbtb26",473.380939179079,-0.0607463070878909,0.151784358203621,-0.400214539935654,0.688998506256166,0.924096282068262
"Smyd4",407.99823978591,0.0196514986395292,0.142477059454678,0.137927458039519,0.890297749425886,0.979303474577646
"Kif20a",41.2114084923837,-0.0557453456354308,0.452135666479239,-0.12329340454275,0.901874763398866,0.982872269821755
"Dynll1",3819.4531926005,-0.299517575948669,0.12638389638461,-2.36990300597459,0.0177927522910178,0.154398564857578
"Ssbp2",792.663795846465,-0.71373527207365,0.10771859998188,-6.62592414117628,3.45082363822408e-11,2.28030426013847e-09
"Rtn4",1920.39253230478,-0.11619932776257,0.0918963744640867,-1.26446041468133,0.206064820286017,0.618662577214903
"A230072C01Rik",52.4885437490724,-0.137426119779762,0.375097352128647,-0.366374539835805,0.714085615269229,0.931088953033647
"Snrpd2",1513.51662278785,0.0580090059906366,0.141233220491096,0.410732020334366,0.681269044896126,0.922067351613117
"Cep170",926.826219872196,-0.678914615638979,0.125215529358878,-5.42196817850885,5.89463773800211e-08,2.68632870156676e-06
"Mxd4",628.783338209174,-0.0166534441613928,0.133536286413392,-0.124711002594742,0.900752346598021,0.982563558717959
"Crtc1",602.987800657494,-0.0217932708871014,0.172729071220049,-0.126170254567847,0.899597156587619,0.982451551701826
"Trim12a",3.52226389275204,-0.384623224790472,1.45607712520498,-0.264150310538204,0.791664097946266,0.952630256722474
"Sacm1l",1913.79410820212,-0.097695225212418,0.0863728505609596,-1.13108719438948,0.258018393557686,0.678736283689965
"Hook1",745.095121181304,-0.0316956767883553,0.134788536592725,-0.235151130723576,0.814091434533147,0.957857620260343
"Gas2l3",8.54052959731784,0.422814922050241,0.849507383868679,0.497717771592202,0.618682980262736,0.89822193421425
"Scaper",781.402636873141,-0.236317730762825,0.142334949678174,-1.66029307135844,0.096855508906172,0.447098290500862
"Mre11a",821.721302479043,0.0141569831882406,0.110787125101121,0.127785454991443,0.89831876092542,0.982140274633783
"AK037556",7.37705463077852,-0.770951810290584,0.977886486254615,-0.788385790301073,0.430471079923566,0.813426621714305
"Rnasel",1617.06622634154,0.0560705115188816,0.0952238554502992,0.588828411260315,0.555976384880569,0.875059796623713
"Zfp2",85.2643266259063,0.0370111875525184,0.307259184132942,0.12045591950965,0.904121996458909,0.98319902145037
"Pmpcb",1099.50369386123,-0.0829955317765634,0.111592036726011,-0.743740630707729,0.457033403561115,0.829816899929998
"Rasgrf2",570.456677074318,0.335284774458453,0.157525063727052,2.1284535078139,0.0332995007755123,0.235844695739105
"Atp1b3",22684.2079356918,0.261895552644051,0.0642655103426529,4.07521159090884,4.59725270413716e-05,0.00118898809663164
"Kctd1",109.3252069218,-0.171467569459243,0.328042674634266,-0.522698973999073,0.601183752358025,0.892144569056464
"Ceacam2",33.8961442366051,-5.34572054187689,0.809464295292698,-6.60402265172661,4.00148344640434e-11,2.61800025879603e-09
"Psme1",7605.37728994389,0.103266322742341,0.0870706396264576,1.18600624947014,0.235619831535034,0.655154995490641
"Mapk8ip3",2884.72591028153,0.0871546289473668,0.141008787726451,0.618079414429415,0.536522991220392,0.869870861160458
"Intu",59.4466884558759,0.391029100063166,0.400582017262974,0.976152406278546,0.328988944440292,0.74015259301562
"AK138949",1.16941978012829,2.48335694431701,2.43197543246464,1.02112747981187,0.307194045237099,NA
"Sash3",11494.246406418,-0.143094795493318,0.0703932991613581,-2.03279001265889,0.0420737425930741,0.278440952483759
"AK041042",10.3353543997855,1.05251797861993,2.38590956672461,0.441139091480668,0.659112304693667,0.913786512572303
"Zbtb39",325.474811051975,0.0269564074238944,0.167297566655722,0.161128508697125,0.871992186914488,0.974484189540728
"Dnajc30",271.944018795867,0.0170878691979605,0.181186431249837,0.0943109761591261,0.924862131065534,0.985222451525428
"Abcc2",0.845389570611468,-3.20315165536226,3.69834659839109,-0.866103695298795,0.38643329892148,NA
"Pcdhb4",0.338155828244587,-1.87969304621387,4.0358939480119,-0.465743914589186,0.641398814700755,NA
"AK168184",218.037752041029,0.0879728269725325,0.211276795793949,0.41638660148145,0.677127131184387,0.920621994166853
"Hnrnpm",7662.42131308464,-0.0420406713996316,0.0716609201546332,-0.586661060294988,0.557431365019841,0.875172787163286
"Scd4",18.4425794854619,-0.472766696910738,0.752926650112069,-0.627905383400055,0.530065924173902,0.866998917559689
"Opa3",610.049019696433,-0.0704292869989499,0.120943373445679,-0.582332747900265,0.560342571335814,0.875551819873363
"Ndufa7",1030.25299749823,0.105979493646612,0.140681091866365,0.753331469358253,0.451250752789002,0.825544012854297
"Gpn1",673.907382901359,-0.137073089472458,0.112032517629446,-1.22351164084196,0.221136510161292,0.635887754197484
"Xab2",2265.33692921017,-0.0204220744648567,0.0797564426183884,-0.256055483349106,0.79790799541877,0.953778223629689
"March2",1187.76887000299,-0.133250216564106,0.10821856033076,-1.23130649822765,0.218208252402915,0.632541637645233
"Olfr433",2.91575357035806,0.580251930722294,1.58305991003473,0.366538200509143,0.713963513028797,0.931088953033647
"Zfp72",50.3011906849876,-0.205623100985216,0.394024535576462,-0.521853545704679,0.601772304624686,0.892728727563452
"Triobp",1183.53545984405,0.0737738093350538,0.126409116491885,0.583611462388394,0.559481746612082,0.875518548644992
"Axin2",1507.95148230881,-0.115527614712409,0.0958909681963072,-1.20478098078957,0.228287864112148,0.646026821364412
"BC060616",31.3657833925243,-0.521049773213943,0.526560194842299,-0.989535058513097,0.322401425749473,0.737015257836346
"Wrnip1",1450.35305041187,-0.0344124359221281,0.0991473565656811,-0.347083745993079,0.728528404190802,0.937380680831566
