"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atp11b",10065.3535484146,-0.00708484775981348,0.0610349623552271,-0.116078514451754,0.907590316674753,0.961392531322751
"Hes5",14.7242259651215,-1.52886794625246,0.727646344788626,-2.10111403321428,0.0356309573150318,0.139866941663307
"Atg3",1528.19317637833,-0.021046512245651,0.0887370879256809,-0.237178306586733,0.812518465051482,0.920539137896132
"Zswim4",595.994093648583,-0.217142660549006,0.120761372696148,-1.79811354989619,0.0721590154172959,0.230136105731331
"Ralgps1",153.450197057742,-0.473750737189772,0.22656813372837,-2.09098574187731,0.0365293421251207,0.142118296087521
"Hdac10",541.720076347717,-0.403225461815842,0.126991874208431,-3.17520679436569,0.00149729754115269,0.0119849929997503
"F930015N05Rik",1.74499995185445,1.85569952090158,2.22640795721348,0.833494829592745,0.404565712627811,NA
"Ptgfrn",334.154406668031,-1.61334268095761,0.162701438816682,-9.91597058201423,3.54791149435317e-23,4.32811087777487e-21
"Isg15",710.752601205456,-0.142251723915185,0.115459180500407,-1.23205208367717,0.21792962888581,0.469737207216152
"Arhgap1",3871.00547250108,0.0532574972177607,0.068130241032271,0.7817012887498,0.434390144116522,0.688603806421668
"Gm8369",122.334705087182,-0.723558273453646,0.249445782477015,-2.9006634879478,0.00372373532860093,0.0250227913739195
"Dctn4",1143.80899149137,-0.162261726101446,0.101639438866597,-1.59644452892362,0.110389581136357,0.304326948256619
"B230217O12Rik",27.4336965870515,0.0275499719955079,0.511769070540074,0.0538328194910924,0.957068361248759,0.981753152233851
"5830427D03Rik",21.9270934100895,-0.749542668834928,0.585374414519939,-1.28044999959491,0.200386918940244,0.445383706667247
"Serpinb6b",153.892012274545,-0.14834112852417,0.231998807670766,-0.639404702177107,0.522559690813507,0.754049873926719
"Pcmtd1",2950.9365034196,-0.0857115918247455,0.0773000728420828,-1.10881644315972,0.267509375490312,0.527312690287027
"Nudt12",3.6083305770801,1.50715591776849,1.50364258955772,1.00233654475816,0.3161810780307,0.580771584910307
"Angptl2",14.6792526674035,-2.43442833474625,0.796995613918674,-3.05450656469317,0.00225431080830191,0.0167449890075681
"Ddx19b",1444.72432695,-0.0841835683061605,0.0869628694076205,-0.968040370328254,0.333024208254198,0.598283507522092
"Acsl1",255.156234120409,0.4890524582818,0.181924637709879,2.68821455102583,0.00718352243136036,0.0422323211708382
"Wee2",2.91063452571057,0.568852612300645,1.53776369737392,0.369921993393452,0.711440613697969,NA
"Ebi3",0.333837240853273,0.0132476689265312,4.07957483897089,0.00324731606832662,0.997409021198708,NA
"Ptcd2",1105.69920903765,0.18107615449407,0.0981690962593811,1.84453317177977,0.0651054761105824,0.215945928213061
"AK006651",3.91774634455911,0.752758050320663,1.37099417912671,0.549059990028662,0.582964281464477,0.795056735385689
"Aldh4a1",687.552829058853,0.0630596700635805,0.114295460902284,0.551725060345948,0.581136737594312,0.794030941439065
"Ahsa2",641.175240770762,0.0955400724570967,0.117894950211027,0.810383076510775,0.417720041354589,0.673394430071877
"Rmdn2",23.2842834712526,-0.209560943441722,0.560075736593125,-0.374165366842092,0.708281288914756,0.869974316241795
"Ppp3cb",3590.49058227143,0.0200986177597645,0.0675617625752882,0.297485100945485,0.766096181144895,0.899617016862763
"BC004004",801.605085351155,0.264561707340988,0.111835527761565,2.36563203694124,0.0179993238016503,0.0840562393201615
"Syngr3",4.39379494178215,0.799161928465934,1.39798729116512,0.571651783615209,0.567557905868072,0.785064015672506
"AK086460",3.26876578059228,-1.13938462090492,1.49407380084481,-0.762602637340046,0.445700411252134,0.698413796739151
"Ccdc22",1128.39287014474,-0.152152381952522,0.0941884484374586,-1.61540384703918,0.10622326769154,0.297245315362669
"Atp5j2",2485.0439117185,0.162865917923089,0.0795558059457415,2.04719084907727,0.0406393495741131,0.153861960025895
"Mospd1",280.101967949858,-0.357298896830845,0.182205884682036,-1.96096244341592,0.0498834041449444,0.178461286578755
"Nek9",3871.54618049654,0.0699985945327819,0.0664020377142761,1.05416335013666,0.291808136381277,0.554474900377215
"Slc7a4",15.021153874944,-0.993940130725542,0.762218315568605,-1.30400977046068,0.19223025108853,0.434418453074489
"Kcnc2",0,NA,NA,NA,NA,NA
"Agap2",2801.13342688304,-0.0256247754131496,0.0724130431420454,-0.353869611071089,0.723436602182568,0.876622748031541
"Papolg",1831.34976419087,-0.207652223767124,0.0817407066175796,-2.5403771555171,0.0110732986067148,0.0588057511190416
"Ppp1cc",7788.14023723724,-0.0600355469225744,0.0605088479004994,-0.992177987280417,0.321110708590116,0.586133386802216
"AK179850",3.1130542588429,-0.326812366504845,1.93641761518251,-0.16877163476642,0.865976270412007,0.945494057032455
"Setd1a",2702.81349933038,-0.0954638139428863,0.0740908020409475,-1.28847051608547,0.197582225809222,0.442261014001574
"Dvl3",534.205626663938,-0.234583759605214,0.136570108343429,-1.71768011646673,0.0858549780578767,0.257731591158627
"Ubfd1",967.943226875636,-0.0365610629323634,0.102321267538774,-0.35731636063352,0.720854983340659,0.875752865425926
"Gemin5",1484.39279931479,0.164000870496268,0.0854354261108101,1.91958860582679,0.0549098844171306,0.191385083406631
"Gm10012",2.94529247922844,-0.451718126562354,1.5168094516716,-0.297808090570993,0.765849639210332,NA
"Nrbf2",741.652571570121,0.0755312315547712,0.114219166026306,0.66128333958747,0.508430623804013,0.743705746208054
"Nudt4",778.779042255831,0.0278595994752659,0.112654426978789,0.247301417462373,0.804674961876914,0.917606686542711
"Prkacb",9233.18508951917,0.116179466400365,0.0666997410440142,1.74182784793272,0.0815385722556072,0.248283698900412
"Zc3h12c",1.23579606818329,3.04647974653177,2.95181291953154,1.0320707407891,0.302038979442651,NA
"Smarca4",4720.60514382652,0.129500421021083,0.0656194728354687,1.9735059643924,0.0484379457041356,0.175080403745974
"Cntf",42.8971268291176,-0.00657886686007382,0.421821712127079,-0.0155963210781617,0.987556440681199,0.994375282771617
"Mcf2l",2.17708455020466,-4.51269560339538,2.19341365613771,-2.05738465736628,0.0396492397926888,NA
"Lcmt2",228.078984057688,0.403596362771113,0.186090616674709,2.16881630026843,0.0300966332152371,0.123216932857679
"Gm614",100.561672731644,0.0355471061744838,0.279851605774068,0.127021269276482,0.898923564452774,0.957729531593243
"Ap2b1",5043.59614507707,0.0654964653906013,0.064132196011426,1.02127276881229,0.307125224255362,0.571417762153948
"B3galt5",3.99303208391523,1.48669578955478,1.48534627471761,1.0009085523424,0.316871021464712,0.581617860145081
"Col1a1",9.53898781829404,-2.99582521657007,1.00965759526341,-2.9671694945141,0.00300555221875092,0.021055461623022
"Gbp8",2251.65062390947,0.0497651005847948,0.080018156617183,0.621922607176235,0.533992758943864,0.762149971494105
"Sell",35043.1291801015,-0.0512446374175341,0.0615053870084171,-0.833173156206972,0.404747079622792,0.662755059263599
"Fbxo36",9.77480828288183,-0.0651315762041771,0.871155805249464,-0.0747645551022025,0.940402043787431,0.975382662649701
"Tceb2",1886.12565433787,-0.0123326831823267,0.0904804627697179,-0.136302167394022,0.89158241054365,0.955041037028646
"P4htm",160.228441939228,0.151846005071031,0.218338967321829,0.695459939806399,0.486767108122216,0.729839243083731
"Asns",17.1535078960701,-0.106677250887524,0.657210116881245,-0.16231833343308,0.871055178134981,0.946848631329376
"Ttbk1",2.88812983754378,-0.354641327949998,1.55314137353877,-0.228338085632192,0.81938341844232,NA
"Ppfia1",2203.16418930786,-0.00311923340878643,0.0824782930829172,-0.0378188404754036,0.969832122590233,0.985683123707321
"Pced1b",5212.00680940553,0.170485513563578,0.0684106815527493,2.49208909623452,0.0126994176889874,0.0652826224555037
"Kremen2",5.94014697198628,-0.411217158856635,1.08816997111652,-0.377897910962111,0.705506434387881,0.869174609931933
"Smim13",354.740798168364,-0.191274701238824,0.158983023837947,-1.2031139968365,0.228932209679828,0.483191306639158
"Eif4a2",16084.870924497,0.183110796514938,0.0604498697395737,3.02913467479424,0.00245255326032396,0.0178927793063427
"Oscp1",5.10881469951261,0.652238315519692,1.16241988350915,0.561103887478848,0.574726718180298,0.789258565242731
"Faah",3778.40897562306,-0.524928749778542,0.0757033891004191,-6.93401915047996,4.09049243142526e-12,1.82262105893143e-10
"Atp5o",2757.8489915929,0.0498776566569139,0.0823240515149834,0.605869800368559,0.544601214694595,0.76903233555206
"Prkca",2561.36495371355,-0.370787873671076,0.0727061959589504,-5.09981121664544,3.39992413844266e-07,6.80360213634416e-06
"Uhrf2",1704.89422600416,-0.146203353506403,0.0827333751248888,-1.76716292893532,0.0772009461056622,0.240106081480658
"Pdcd6",1743.05970240765,0.0668110111628804,0.0862512086641843,0.774609564290357,0.438570404017889,0.691971485608128
"AK032194",2.28920294097727,1.57712606953003,1.84822813233994,0.8533178572135,0.393483059950402,NA
"AK196096",20.6172245404862,-1.2210422385754,2.07001058758244,-0.589872460508258,0.555276158566039,0.776416776098798
"Armcx6",48.4791358825142,-1.23800214497265,0.432972216659784,-2.85931082258202,0.00424562563742293,0.0276794719742984
"D930015E06Rik",2527.96866661961,-0.199682752616024,0.0780717045838642,-2.55768403777487,0.0105371784627705,0.0566222715616984
"Aoah",1.18711417215607,1.9449151129506,2.76735858612797,0.702805600510154,0.482176906537763,NA
"Zyx",2382.09075182649,0.21618434375896,0.0755354116781402,2.86202641855097,0.004209418180344,0.0275424901774236
"Nudt21",1443.62913671736,0.0836197874047271,0.0967388252794418,0.864387045875131,0.387375306671089,0.647428601730484
"Rgs10",3562.11418299324,-0.809783173552754,0.0704858336903847,-11.488594674354,1.50540930258993e-30,2.72844683170835e-28
"5830444B04Rik",12.3658447737632,1.17876125257449,0.783686380332525,1.50412369304456,0.132549520773033,0.342915124397934
"Casd1",1567.86806190778,-0.18525785703605,0.0952330497568816,-1.94531055667115,0.0517376123346641,0.18347939493123
"Kif5c",132.973791336226,0.549086057816655,0.240949506619447,2.27884283939986,0.0226764093103008,0.100382276664266
"Fhdc1",15.932977061956,-0.411495116862933,0.675025538393355,-0.609599331370991,0.542127254659906,0.767270782514239
"Ncoa7",1390.43509330465,-0.221820120334254,0.0880321174203419,-2.5197635457874,0.0117433692109218,0.0616266441671033
"Rab44",1.60962671293126,-1.49616629755871,2.31027047396182,-0.647615209743374,0.517233857370651,NA
"AK015544",567.45916696751,-0.0487336656329342,0.128829776487178,-0.378279517063235,0.705222959927565,0.868959570066445
"Pdp1",479.756039770345,-0.0765682655122265,0.138813156011944,-0.551592282115093,0.581227725382465,0.794030941439065
"AK171817",6.44109383267862,-0.175998522035078,1.07824834423642,-0.163226331833335,0.870340234423393,0.946848631329376
"Eppk1",3.08719808891473,0.482387693483014,1.63547830328272,0.294952059293461,0.76803050240408,0.900658759765827
